first_author,year_of_publication,yi,vi,cit_count,n_incl_es,year,no_link,year_of_pub_chr,preference
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,7,42863,2010,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,20,42863,2011,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,14,42863,2012,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,19,42863,2013,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,21,42863,2014,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,33,42863,2015,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,31,42863,2016,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,70,42863,2017,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,45,42863,2018,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,54,42863,2019,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,36,42863,2020,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,40,42863,2021,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,52,42863,2022,FALSE,2009,time
Reimers,2009,-0.05235389661574629,2.3202968870287228e-5,0,42863,2009,FALSE,2009,time
SanchezRoige,2018,0.001,4.225998394121623e-5,14,23664,2018,FALSE,2018,time
SanchezRoige,2018,0.001,4.225998394121623e-5,22,23664,2019,FALSE,2018,time
SanchezRoige,2018,0.001,4.225998394121623e-5,17,23664,2020,FALSE,2018,time
SanchezRoige,2018,0.001,4.225998394121623e-5,15,23664,2021,FALSE,2018,time
SanchezRoige,2018,0.001,4.225998394121623e-5,12,23664,2022,FALSE,2018,time
Tschernegg,2015,-0.097,0.014221312018565212,3,70,2016,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,8,70,2017,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,12,70,2018,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,12,70,2019,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,16,70,2020,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,6,70,2021,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,8,70,2022,FALSE,2015,time
Tschernegg,2015,-0.097,0.014221312018565212,0,70,2015,FALSE,2015,time
Chao,2009,0.0775894664085864,0.005678137881111842,4,175,2010,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,9,175,2011,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,3,175,2012,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,11,175,2013,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,9,175,2014,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,15,175,2015,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,11,175,2016,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,7,175,2017,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,17,175,2018,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,9,175,2019,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,19,175,2020,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,21,175,2021,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,15,175,2022,FALSE,2009,time
Chao,2009,0.0775894664085864,0.005678137881111842,0,175,2009,FALSE,2009,time
Gollner,2018,0.2089358904024117,0.009627339759274028,3,96,2018,FALSE,2018,time
Gollner,2018,0.2089358904024117,0.009627339759274028,14,96,2019,FALSE,2018,time
Gollner,2018,0.2089358904024117,0.009627339759274028,17,96,2020,FALSE,2018,time
Gollner,2018,0.2089358904024117,0.009627339759274028,16,96,2021,FALSE,2018,time
Gollner,2018,0.2089358904024117,0.009627339759274028,21,96,2022,FALSE,2018,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,2,113,2016,FALSE,2016,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,5,113,2017,FALSE,2016,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,5,113,2018,FALSE,2016,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,5,113,2019,FALSE,2016,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,3,113,2020,FALSE,2016,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,1,113,2021,FALSE,2016,time
Halfmann,2016,-0.10392614738909413,0.008767004866483656,5,113,2022,FALSE,2016,time
Zilker,2021,0.07524055566051902,0.004204459824443681,1,158,2021,FALSE,2021,time
Zilker,2021,0.07524055566051902,0.004204459824443681,0,158,2022,FALSE,2021,time
Veillard,2020,5.687441534470732e-4,0.0026315772448954745,3,381,2020,FALSE,2020,time
Veillard,2020,5.687441534470732e-4,0.0026315772448954745,2,381,2021,FALSE,2020,time
Veillard,2020,5.687441534470732e-4,0.0026315772448954745,1,381,2022,FALSE,2020,time
Skylark,2020,-0.11538638561788196,4.0641992900904524e-4,7,83.82142857142857,2021,FALSE,2020,time
Skylark,2020,-0.11538638561788196,4.0641992900904524e-4,0,83.82142857142857,2020,FALSE,2020,time
Skylark,2020,-0.11538638561788196,4.0641992900904524e-4,0,83.82142857142857,2022,FALSE,2020,time
Seaman,2021,0.09727956102421677,0.0020699376962966904,0,238,2021,FALSE,2021,time
Seaman,2021,0.09727956102421677,0.0020699376962966904,2,238,2022,FALSE,2021,time
Schüller,2021,-0.41582338163551863,0.028503307589471377,1,25,2021,FALSE,2021,time
Schüller,2021,-0.41582338163551863,0.028503307589471377,1,25,2022,FALSE,2021,time
Mok,2020,-0.21251865171666492,0.005963719124955606,3,114,2020,FALSE,2020,time
Mok,2020,-0.21251865171666492,0.005963719124955606,5,114,2021,FALSE,2020,time
Mok,2020,-0.21251865171666492,0.005963719124955606,9,114,2022,FALSE,2020,time
Martin,2019,-0.11219011203229301,0.006499901203723646,5,151,2019,FALSE,2019,time
Martin,2019,-0.11219011203229301,0.006499901203723646,12,151,2020,FALSE,2019,time
Martin,2019,-0.11219011203229301,0.006499901203723646,4,151,2021,FALSE,2019,time
Martin,2019,-0.11219011203229301,0.006499901203723646,9,151,2022,FALSE,2019,time
Löckenhoff,2020,0.1297703435088202,0.0024717027983281524,5,287,2020,FALSE,2020,time
Löckenhoff,2020,0.1297703435088202,0.0024717027983281524,5,287,2021,FALSE,2020,time
Löckenhoff,2020,0.1297703435088202,0.0024717027983281524,6,287,2022,FALSE,2020,time
Kawakami,2020,-0.03596257104667915,2.593604531116107e-4,1,1919,2021,FALSE,2020,time
Kawakami,2020,-0.03596257104667915,2.593604531116107e-4,2,1919,2022,FALSE,2020,time
Kawakami,2020,-0.03596257104667915,2.593604531116107e-4,0,1919,2020,FALSE,2020,time
Felton,2019,-0.08466915862456591,0.012843800054943066,4,52,2020,FALSE,2019,time
Felton,2019,-0.08466915862456591,0.012843800054943066,4,52,2021,FALSE,2019,time
Felton,2019,-0.08466915862456591,0.012843800054943066,2,52,2022,FALSE,2019,time
Felton,2019,-0.08466915862456591,0.012843800054943066,0,52,2019,FALSE,2019,time
FawnsRitchie,2022,-0.01,0.002610443890339425,0,384,2022,FALSE,2022,time
Ciaramelli,2021,-0.15481958467864265,0.01770832413103067,7,41,2022,FALSE,2021,time
Ciaramelli,2021,-0.15481958467864265,0.01770832413103067,0,41,2021,FALSE,2021,time
Bixter,2019,-0.2801068735210643,0.005195823185951465,1,100,2019,FALSE,2019,time
Bixter,2019,-0.2801068735210643,0.005195823185951465,3,100,2020,FALSE,2019,time
Bixter,2019,-0.2801068735210643,0.005195823185951465,7,100,2021,FALSE,2019,time
Bixter,2019,-0.2801068735210643,0.005195823185951465,9,100,2022,FALSE,2019,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,4,98,2011,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,6,98,2012,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,10,98,2013,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,6,98,2014,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,15,98,2015,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,22,98,2016,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,10,98,2017,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,18,98,2018,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,12,98,2019,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,20,98,2020,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,12,98,2021,FALSE,2011,time
Löckenhoff,2011,-0.34385820055881905,0.008015499069429657,9,98,2022,FALSE,2011,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,33,33,2013,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,9,33,2014,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,21,33,2015,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,31,33,2016,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,32,33,2017,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,44,33,2018,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,48,33,2019,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,62,33,2020,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,68,33,2021,FALSE,2013,time
Westbrook,2013,0.18307778089564056,0.02959630949698556,98,33,2022,FALSE,2013,time
Fiorenzato,2022,0.098,0.0016767251911384612,4,586,2022,FALSE,2022,time
Halilova,2022,0.012770937283710967,2.248985000950213e-4,NA,4446,2022,TRUE,2022,time
Thrailkill,2022,-0.03350608624928154,0.0023927001072639865,2,418,2022,FALSE,2022,time
Macedo,2022,0.14664400466776897,0.00727978699793777,1,58,2022,FALSE,2022,time
Tunney,2022,-0.025,9.404429290254235e-4,2,1063,2022,FALSE,2022,time
Rieger,2015,0.02,0.001397482741258741,4,716,2015,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,12,716,2016,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,2,716,2017,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,4,716,2018,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,6,716,2019,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,12,716,2020,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,7,716,2021,FALSE,2015,time
Rieger,2015,0.02,0.001397482741258741,6,716,2022,FALSE,2015,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,2,92,2017,FALSE,2016,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,8,92,2018,FALSE,2016,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,10,92,2019,FALSE,2016,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,17,92,2020,FALSE,2016,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,17,92,2021,FALSE,2016,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,21,92,2022,FALSE,2016,time
Seaman,2016,-0.03798133873245824,0.010957328756695299,0,92,2016,FALSE,2016,time
Albert,2012,0.4250387857247752,0.011700685929871767,2,54,2012,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,4,54,2013,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,4,54,2014,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,10,54,2015,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,20,54,2016,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,14,54,2017,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,25,54,2018,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,18,54,2019,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,26,54,2020,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,30,54,2021,FALSE,2012,time
Albert,2012,0.4250387857247752,0.011700685929871767,32,54,2022,FALSE,2012,time
Beadle,2015,0,0.0217391304347826,8,48,2015,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,18,48,2016,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,10,48,2017,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,22,48,2018,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,25,48,2019,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,34,48,2020,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,36,48,2021,FALSE,2015,social
Beadle,2015,0,0.0217391304347826,31,48,2022,FALSE,2015,social
Gong,2019,-0.49756216707338763,0.0025100376302117106,0,155,2019,FALSE,2019,social
Gong,2019,-0.49756216707338763,0.0025100376302117106,3,155,2020,FALSE,2019,social
Gong,2019,-0.49756216707338763,0.0025100376302117106,3,155,2021,FALSE,2019,social
Gong,2019,-0.49756216707338763,0.0025100376302117106,6,155,2022,FALSE,2019,social
Pornpattananangkul,2019,0.2240125749540683,0.011564983151946021,4,78,2019,FALSE,2019,social
Pornpattananangkul,2019,0.2240125749540683,0.011564983151946021,8,78,2020,FALSE,2019,social
Pornpattananangkul,2019,0.2240125749540683,0.011564983151946021,6,78,2021,FALSE,2019,social
Pornpattananangkul,2019,0.2240125749540683,0.011564983151946021,7,78,2022,FALSE,2019,social
Roalf,2012,0.054146598452396055,0.018382138807968625,2,56,2012,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,3,56,2013,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,9,56,2014,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,10,56,2015,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,14,56,2016,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,5,56,2017,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,12,56,2018,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,12,56,2019,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,19,56,2020,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,14,56,2021,FALSE,2012,social
Roalf,2012,0.054146598452396055,0.018382138807968625,11,56,2022,FALSE,2012,social
Rosi,2019,0.2311984376071866,0.009271354942685857,4,96,2020,FALSE,2019,social
Rosi,2019,0.2311984376071866,0.009271354942685857,6,96,2021,FALSE,2019,social
Rosi,2019,0.2311984376071866,0.009271354942685857,12,96,2022,FALSE,2019,social
Rosi,2019,0.2311984376071866,0.009271354942685857,0,96,2019,FALSE,2019,social
Sparrow,2019,0.3479224115574433,0.007763264511217901,2,72,2019,FALSE,2019,social
Sparrow,2019,0.3479224115574433,0.007763264511217901,8,72,2020,FALSE,2019,social
Sparrow,2019,0.3479224115574433,0.007763264511217901,5,72,2021,FALSE,2019,social
Sparrow,2019,0.3479224115574433,0.007763264511217901,7,72,2022,FALSE,2019,social
Sparrow,2018,0.31498529432957234,0.005057718507868862,1,58,2019,FALSE,2018,social
Sparrow,2018,0.31498529432957234,0.005057718507868862,17,58,2020,FALSE,2018,social
Sparrow,2018,0.31498529432957234,0.005057718507868862,4,58,2021,FALSE,2018,social
Sparrow,2018,0.31498529432957234,0.005057718507868862,10,58,2022,FALSE,2018,social
Sparrow,2018,0.31498529432957234,0.005057718507868862,0,58,2018,FALSE,2018,social
Romano,2021,0.10484720373191771,0.002615750691279377,2,248,2021,FALSE,2021,social
Romano,2021,0.10484720373191771,0.002615750691279377,4,248,2022,FALSE,2021,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,4,740,2015,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,12,740,2016,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,2,740,2017,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,4,740,2018,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,6,740,2019,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,12,740,2020,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,7,740,2021,FALSE,2015,social
Rieger,2015,0.030000000000000002,0.0013507453450608928,6,740,2022,FALSE,2015,social
Long,2017,-0.07991247824018506,0.006649151284381674,1,150,2018,FALSE,2017,social
Long,2017,-0.07991247824018506,0.006649151284381674,8,150,2019,FALSE,2017,social
Long,2017,-0.07991247824018506,0.006649151284381674,1,150,2020,FALSE,2017,social
Long,2017,-0.07991247824018506,0.006649151284381674,14,150,2021,FALSE,2017,social
Long,2017,-0.07991247824018506,0.006649151284381674,8,150,2022,FALSE,2017,social
Long,2017,-0.07991247824018506,0.006649151284381674,0,150,2017,FALSE,2017,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2016,TRUE,2016,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2017,TRUE,2016,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2018,TRUE,2016,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2019,TRUE,2016,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2020,TRUE,2016,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2021,TRUE,2016,social
Kettner,2016,0.25852908067231156,0.0023338645067532237,NA,92.25,2022,TRUE,2016,social
Hellmann,2021,0.019881277168659436,0.0016714087172158961,17,249.5,2022,FALSE,2021,social
Hellmann,2021,0.019881277168659436,0.0016714087172158961,0,249.5,2021,FALSE,2021,social
Oleszkiewicz,2020,0.03810401889538302,0.0027021633483708795,0,370,2020,FALSE,2020,social
Oleszkiewicz,2020,0.03810401889538302,0.0027021633483708795,0,370,2021,FALSE,2020,social
Oleszkiewicz,2020,0.03810401889538302,0.0027021633483708795,0,370,2022,FALSE,2020,social
Westbrook,2013,0.5381284164047034,0.00431059726142642,33,41.5,2013,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,9,41.5,2014,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,21,41.5,2015,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,31,41.5,2016,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,32,41.5,2017,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,44,41.5,2018,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,48,41.5,2019,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,62,41.5,2020,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,68,41.5,2021,FALSE,2013,effort
Westbrook,2013,0.5381284164047034,0.00431059726142642,98,41.5,2022,FALSE,2013,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,2,92,2017,FALSE,2016,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,8,92,2018,FALSE,2016,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,10,92,2019,FALSE,2016,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,17,92,2020,FALSE,2016,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,17,92,2021,FALSE,2016,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,21,92,2022,FALSE,2016,effort
Seaman,2016,-0.09027890946875163,0.010810613891194632,0,92,2016,FALSE,2016,effort
McLaughlin,2021,0.43142805914374327,0.006828702060121265,4,98,2021,FALSE,2021,effort
McLaughlin,2021,0.43142805914374327,0.006828702060121265,3,98,2022,FALSE,2021,effort
Lockwood,2021,-0.1801908246844206,0.005060090551574231,7,186,2021,FALSE,2021,effort
Lockwood,2021,-0.1801908246844206,0.005060090551574231,27,186,2022,FALSE,2021,effort
Hess,2021,0.4498894508537631,0.005233464182233734,4,71,2021,FALSE,2021,effort
Hess,2021,0.4498894508537631,0.005233464182233734,12,71,2022,FALSE,2021,effort
Chen,2020,-0.028851175562200817,0.012173779086988265,3,41,2020,FALSE,2020,effort
Chen,2020,-0.028851175562200817,0.012173779086988265,6,41,2021,FALSE,2020,effort
Chen,2020,-0.028851175562200817,0.012173779086988265,11,41,2022,FALSE,2020,effort
