id,estimate,choice,comp_1,comp_2,task_experience,pastatt,age,gender,cond_num,fail_comp_1,fail_comp_2,comp_fail,novice
R_1P0JHW1kWrZXF1g,20,Option B,10,Other,No,This is the first time I have completed this survey,23,Male,88,0,1,1,1
R_3rVcnS3GnCE0yyJ,15,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,69,Female,1,0,0,0,0
R_d7u7uZpeFUXPWKd,1200,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,122,0,0,0,1
R_1ieVqpOcZhoj7HW,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,63,0,0,0,1
R_1OIvYS8YtQybuDZ,15,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,43,Female,27,0,0,0,0
R_1ie7zBDLWEjK9no,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,243,0,0,0,1
R_2uV8h8YsTdXRvg1,29.3,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,21,Male,4,0,0,0,0
R_1g5yJR2i7gb9UOU,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,1,0,0,0,1
R_2fpm2QAwMtSaZOe,60,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,43,Female,122,0,0,0,0
R_1DoPb2cMsABp3Ho,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,27,0,0,0,1
R_NWGI4ew4hk3Ckut,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,4,0,0,0,1
R_1obBagUws261Wyg,30,Option B,10,Other,No,This is the first time I have completed this survey,20,Male,63,0,1,1,1
R_0wxdlVoV0t0UjsZ,100,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,243,0,0,0,1
R_2aIUt9lrTIKqkqW,100,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,20,Female,88,0,0,0,0
R_2xErP5UvzVS3K2z,20,Option B,10,Because of a typo,No,This is the first time I have completed this survey,59,Male,12,0,1,1,1
R_1OktYGwgkiID2pM,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,88,0,0,0,1
R_22Kyb0bSZrqXIA2,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,1,0,0,0,1
R_1CjUzgTR9e4TljM,20,Option B,100,Because of a printing error,No,This is the first time I have completed this survey,33,Male,12,1,0,1,1
R_3ktG9ePTnSzCzOQ,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,47,Male,243,0,0,0,0
R_1iqRyzNU5E6wpPn,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,37,Female,122,0,0,0,1
R_3fPCKw6wRDm3dsj,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Female,4,0,0,0,1
R_3Nwe1jcFBD9ipwm,15,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,30,Female,12,0,0,0,0
R_2yezv9dFmwGHF3h,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,57,Female,27,0,0,0,1
R_33vuoAZG1tkoQLY,20,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,27,Female,122,0,0,0,0
R_3dMtrxpehE0nlmj,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,63,0,0,0,1
R_AgswjIFyidAWaB3,20,Option B,10,Other,No,This is the first time I have completed this survey,24,Female,63,0,1,1,1
R_1EXQuj4jY8Raprw,10.01,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,50,Female,1,0,0,0,0
R_3fZYYFBQF6tguMG,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Male,4,0,0,0,1
R_3s50ARvfGZDmb5R,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,88,0,0,0,1
R_AEW4C7sT1QvKkTf,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,40,Female,27,0,0,0,0
R_ABEkaYmrhMzkCDn,20,Option A,10,Because of a problem loading the text,No,This is the first time I have completed this survey,35,Female,88,0,1,1,1
R_1NzbARlifcmSz3K,11,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,22,Male,1,0,0,0,0
R_3nwuE15nxxKcYxc,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,12,0,0,0,1
R_eaMGMma3ZN5cxKV,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Prefer not to say,243,0,0,0,1
R_d57yE1VlHAEYLuh,40,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,47,Male,243,0,0,0,0
R_31hfVaqJuDoqOsl,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,50,Female,4,0,0,0,1
R_1DzHOVPhin1Jjau,20,Option B,10,Because of a typo,Yes,This is the first time I have completed this survey,27,Female,122,0,1,1,0
R_325c2aUCoyFeaa9,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,63,0,0,0,1
R_2cwKl9yiYwk4pqW,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,27,0,0,0,1
R_25ZOAzBRoLvgrIM,11,Option A,10,Other,No,This is the first time I have completed this survey,23,Male,1,0,1,1,1
R_20UTUjKV68F4LUk,50,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,36,Female,4,0,0,0,0
R_23Unru7pMpndkU4,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,27,0,0,0,1
R_1mOyIgvJ3QQ8Ycn,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,60,Male,243,0,0,0,1
R_3kaDUL8WEDSModo,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,12,0,0,0,1
R_10MkMPnWuRdpEYa,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,122,0,0,0,1
R_2v30NmMAvbCjMfR,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,12,0,0,0,1
R_bQLxiliO91kUgeJ,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,63,0,0,0,1
R_PujHuACw4PaYHe1,12,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,68,Female,88,0,0,0,0
R_sUweHaXCHcMEokV,27,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,24,Female,27,0,0,0,0
R_2uTWUSdbOAFGbTL,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,1,0,0,0,1
R_3O1ewUxV6NP3zLA,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Male,4,0,0,0,1
R_eLIkHDY2LjZEh0Z,100,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,22,Female,243,1,0,1,1
R_3KDCYaMhlHJY9Lz,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,122,0,0,0,1
R_10JksjCIgWu114a,15,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,29,Female,4,0,0,0,0
R_2DN72FGL8srxPoN,40,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,22,Male,88,0,0,0,0
R_2doLAGEqxQEenTw,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,48,Male,12,0,0,0,1
R_OGWQvmyq6O0S1AB,100,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,243,0,0,0,1
R_2EcQVGwKB86aOa1,25,Option A,20,Because of a printing error,No,This is the first time I have completed this survey,19,Male,1,1,0,1,1
R_SNSwvNTRmtIkefn,50,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,23,Female,27,0,1,1,1
R_3PAkcxHz6tive08,30,Option B,10,Because of a typo,No,This is the first time I have completed this survey,26,Female,4,0,1,1,1
R_9mLWbVsnBttDTk5,11,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,45,Female,1,0,0,0,1
R_10ozT8JMdkgeuKC,50,Option B,10,I don't know,Don't know,This is the first time I have completed this survey,43,Female,12,0,1,1,0
R_3JjZcC0CFCnOQiz,100,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,72,Female,122,0,0,0,0
R_3qL1QGiEWTDNfoQ,15,Option B,0,Because of a problem loading the text,No,This is the first time I have completed this survey,52,Female,243,1,1,1,1
R_22G1GnRehqvDNz3,15,Option B,10,Other,Yes,This is the first time I have completed this survey,65,Female,27,0,1,1,0
R_1rqOt6GvD0EaD99,270,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,51,Male,27,0,0,0,0
R_1Gvj6UasBRwVC9W,2430,Option B,10,Other,No,This is the first time I have completed this survey,19,Male,243,0,1,1,1
R_2AQqCtet0Mtfl2E,50,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,43,Male,63,0,0,0,1
R_3jfIVPbfbqJC4QB,50,Option B,100,Other,No,This is the first time I have completed this survey,23,Female,4,1,1,1,1
R_1hAqAyvOZwTkoCb,15,Option B,Other,Because of a printing error,No,This is the first time I have completed this survey,31,Male,1,1,0,1,1
R_zTpJbk46iJgULvj,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,88,0,0,0,1
R_1isKStjWHBe1OqL,15,Option B,10,Other,No,This is the first time I have completed this survey,50,Female,4,0,1,1,1
R_3vEiQALI2FLCPqV,10,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Female,12,0,0,0,0
R_3mZW2J3r0bdnJNe,90,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,24,Female,88,0,0,0,0
R_1MQFcTLQ8Lgtr6j,20,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,36,Female,122,0,0,0,0
R_1imTZpweBInr9bK,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,66,Female,27,0,0,0,1
R_1jB7gEqmYSXSXJg,1000,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,88,0,0,0,1
R_3O2ngMTCSGeXix8,15,Option B,10,Because of a typo,No,This is the first time I have completed this survey,47,Female,1,0,1,1,1
R_2P72Km1KHHbc82o,100,Option B,10,Because of a typo,Yes,This is the first time I have completed this survey,19,Female,63,0,1,1,0
R_2CVXZ8JvNoRUfsg,120,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Female,122,0,0,0,1
R_aiaknIxjNUxViWl,14.3,Option B,10,I don't know,No,This is the first time I have completed this survey,43,Female,243,0,1,1,1
R_2WSTiZDMlOKKl3w,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Male,12,0,0,0,1
R_25Qs4gRGcLpy4l2,20,Option B,10,I don't know,Yes,This is the first time I have completed this survey,22,Male,12,0,1,1,0
R_1jvwfoaury9gPMu,122,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,122,0,0,0,1
R_2tch5KTrrTu7pNP,13,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,34,Male,63,0,0,0,0
R_2a8KIbgKvzglyuX,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,63,0,0,0,1
R_VUOrG1E1VYhZNpT,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Male,4,0,0,0,1
R_21vlXWYdKskTtuF,880,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,88,0,0,0,1
R_3dERQiA9dpfKQWC,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,1,0,0,0,1
R_sRVTOGmG8i1k1C9,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,122,0,0,0,1
R_2upPlDkjOeAZSEr,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,27,0,0,0,1
R_30dY4ngF0jzuDdp,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,4,0,0,0,1
R_w63leSGwv8hyR7H,2430,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,58,Male,243,0,0,0,1
R_3CKjCI9I9tL3kAT,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,88,0,0,0,1
R_2ToOYsBXvnUpXlO,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,27,0,0,0,1
R_w6jRUayPBPkwGWt,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,12,0,0,0,1
R_2c5jhXZdZjnecgl,20,Option B,10,I don't know,No,This is the first time I have completed this survey,56,Male,63,0,1,1,1
R_3MyyxziSOH24aRt,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,4,0,0,0,1
R_338Qjz4YHSKFmrR,10,Option A,10,I don't know,No,This is the first time I have completed this survey,59,Female,243,0,1,1,1
R_2tKza9NwUDLosVW,20,Option B,10,I don't know,No,This is the first time I have completed this survey,34,Male,27,0,1,1,1
R_2yrZ6HSyr6m6UUn,11,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,65,Male,12,0,0,0,1
R_3258Yaf9tT60OTz,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,1,0,0,0,1
R_2TLQz6Ce0Lx1BYw,12.5,Option B,10,Other,No,This is the first time I have completed this survey,67,Female,63,0,1,1,1
R_2cdy74g6pG0x5uB,20,Option B,10,I don't know,No,This is the first time I have completed this survey,19,Female,88,0,1,1,1
R_2ZVSeNUvOqCR2l0,10,Option A,10,Because of a problem loading the text,No,This is the first time I have completed this survey,50,Female,243,0,1,1,1
R_vVaJ9tEJQ6HU6Up,15,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,37,Female,1,0,0,0,0
R_11dLkVC80a4rUWv,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,122,0,0,0,1
R_1DIu5OyiPR6WVNI,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,4,0,0,0,1
R_3rZEhUKVOuws4HU,200,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,45,Female,122,0,0,0,1
R_2YulASvro543jH1,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,27,0,0,0,1
R_1mVLkE3RMQmV4dP,50,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,39,Female,12,0,0,0,0
R_cIuaKdgLxMdyxH3,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,41,Male,88,0,0,0,1
R_1JX9BDN1bcPUjZH,10.1,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Male,1,0,0,0,1
R_eOSeubnrQ3ESwBb,12,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,71,Female,27,0,0,0,0
R_1OxG3nRJM5yQarp,1000,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,20,Male,243,0,0,0,0
R_PFMTlEPjJinbHG1,63,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,63,0,0,0,1
R_WkeIhpqN8Tas3kJ,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,44,Female,243,0,0,0,1
R_PMrEsTxpqLaR9xT,50,Option B,10,Other,Yes,This is the first time I have completed this survey,45,Male,88,0,1,1,0
R_eFdQk52DXbS6sAV,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,50,Female,88,0,0,0,1
R_1Fm4pkYSGOwSpHf,60,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,63,0,0,0,1
R_2CiWr6zUodEUF7o,1,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,122,0,0,0,1
R_A4eYcWdwH5XvCsV,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,4,0,0,0,1
R_1qXjZYmzWeqkC3t,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,35,Female,63,0,0,0,0
R_rrV2B9UC4ckfT9v,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,4,0,0,0,1
R_1Qgzpf8EDp17K9n,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,122,0,0,0,1
R_3hniSrRNAc3FUov,1,Option A,10,Because of a typo,No,This is the first time I have completed this survey,29,Female,12,0,1,1,1
R_2aKtqivAy5BfXKx,12.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,27,0,0,0,1
R_3PWRjkxk9Ggpomu,12.43,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,243,0,0,0,1
R_1Nbk40D4BtafBKm,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,1,0,0,0,1
R_1P7AKM2eihAbFYy,12,Option B,Other,Other,No,This is the first time I have completed this survey,21,Female,1,1,1,1,1
R_2tmUAEMXoGQlSpP,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,29,Female,88,0,0,0,1
R_2wS1IjjBw9ZmV2W,15.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,4,0,0,0,1
R_1myN2L8xAiDYNXY,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,12,0,0,0,1
R_2zHiSBA84db3jO4,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,27,0,0,0,1
R_3qjp9JtZnDykjhq,132,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,122,0,0,0,1
R_2bUkRHeKyBhs4lu,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,52,Female,1,0,0,0,1
R_DdfLeinvzJZdRvj,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,63,0,0,0,1
R_1OGJLTVdFRp8fKx,40,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,71,Female,4,0,0,0,1
R_3fviFrdq72tA63V,100,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,40,Male,243,0,0,0,0
R_7WCtsACbN5g5cOJ,12,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,63,Male,12,0,0,0,0
R_qPcIeheVYGNyDU5,11,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,54,Male,27,0,0,0,0
R_x8XONfWg5jMLdMR,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,63,0,0,0,1
R_2qrNHXYyVrf70zx,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,88,0,0,0,1
R_3rZGpVinbm002gK,20,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,66,Female,1,1,0,1,1
R_1kRqbmWDxtrYRiY,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,12,0,0,0,1
R_Au3ae9SrcDd9rZn,12,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,62,Male,243,0,0,0,0
R_2SI7hJTc4E7JD0j,1000,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,122,0,0,0,1
R_24f23utEFaxVrG9,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,1,0,0,0,1
R_2aWxAQMELUSuPkJ,270,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Male,27,0,0,0,1
R_V5aPA0OheWvjF2V,20,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,21,Female,12,0,1,1,1
R_UuutUo8JcXOUuel,20,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,33,Female,122,0,0,0,0
R_xisYEhfTE1f7yjT,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Male,4,0,0,0,1
R_dmrSZU7B2aQ4CsN,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,243,0,0,0,1
R_1hYh2E1uYOPCw9w,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,54,Male,63,0,0,0,1
R_2fv0G0bDAhaT5zY,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,12,0,0,0,1
R_eLq1v6mOwRIWPCx,1000,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,23,Male,243,0,0,0,0
R_22Q5qDVYMbDxfsT,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,1,0,0,0,1
R_WiD0XsdGQTO7qgx,50,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Male,63,0,0,0,0
R_1LcEitfXkBemjWC,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,122,0,0,0,1
R_0JSNhAP5sCyjnUZ,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,35,Male,27,0,0,0,1
R_57oyh4JW7lK3FVn,122,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,46,Female,122,0,0,0,0
R_1g6Cm0c812wuH6A,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Male,88,0,0,0,1
R_2eaOCUivspvQjus,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,63,0,0,0,1
R_3KUV64iZfdUb33g,13,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,31,Female,4,0,0,0,0
R_1msb53XAN3ZPOxI,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,27,0,0,0,1
R_yrRWVerHccO2Zih,500,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,22,Male,88,0,0,0,0
R_Z3T7tHTJyz0BhQt,15,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,29,Male,243,0,0,0,0
R_3nD7LpSnOI2gomS,12,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,4,0,0,0,1
R_3QPDUzwiWSV8cYN,15,Option B,10,Other,No,This is the first time I have completed this survey,40,Male,63,0,1,1,1
R_3PoCQoKA2Jifgh3,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,12,0,0,0,1
R_A71GbzeK0nhLWZb,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,88,0,0,0,1
R_dpAZLrwguLNwGNX,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,61,Male,1,0,0,0,1
R_3j1Jg5zHysSlwra,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,27,0,0,0,1
R_2fcE5mmeTjw7ft3,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,12,0,0,0,1
R_110XRsOIbVQUE5A,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,4,0,0,0,1
R_1F9Bxa7kjtNdU8v,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,243,0,0,0,1
R_4OrIsA50bOcEr8l,20,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,122,0,0,0,1
R_2EHlZFk7wRmaZwQ,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,1,0,0,0,1
R_2AM5Vc5OHgfIq93,15,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,49,Male,1,0,0,0,1
R_3L6fAXgQEPg8MgH,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Male,4,0,0,0,1
R_1DTfZ83izq8AMgu,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,63,0,0,0,1
R_306wSInEsViiWOh,100,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,36,Female,88,0,0,0,0
R_2wLaetPli9TGEOs,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,12,0,0,0,1
R_3ER3snzsWVTVTgB,50,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,29,Female,243,0,0,0,0
R_Rzf5yXIffwxTVRv,50,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,62,Female,88,0,0,0,0
R_2rPlfEfYhlxyrMI,70,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,122,0,0,0,1
R_1F3wwnvHMOMBur0,10,Option A,10,Because of a typo,No,This is the first time I have completed this survey,54,Female,27,0,1,1,1
R_3IaTJQD7bgGYCLw,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,88,0,0,0,1
R_3Lj0hrFg1vHJtWA,300,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,27,0,0,0,1
R_1PbpkDHJIsD9LrM,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,42,Male,243,0,0,0,1
R_2X6Z6NipaRX48f5,132,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Male,122,0,0,0,1
R_24ldvH4VX1YClml,20,Option B,20,Because of a printing error,Don't know,This is the first time I have completed this survey,56,Female,12,1,0,1,0
R_3rVs74mKujqJegu,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,63,0,0,0,1
R_ZBNRtcXbwOh8nct,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,63,0,0,0,1
R_3h4iQkb0UNf9ycG,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,12,0,0,0,1
R_1ojdj33JZ8Q6ajS,40,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,54,Female,4,0,1,1,1
R_22FhKkeAKPFiH6A,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,1,0,0,0,1
R_3mlU4njdDG3UAog,20,Option B,10,I don't know,No,This is the first time I have completed this survey,19,Female,1,0,1,1,1
R_1OQ5J3XmnW7rqOz,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,122,0,0,0,1
R_6kSgckq4yhM9Lrj,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,65,Female,88,0,0,0,1
R_2wp2fOgcRHYkcuh,63,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,42,Female,63,0,0,0,1
R_3hA8vZkVAFz8rlv,12,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,68,Female,4,0,0,0,1
R_3oH2XyewicXd9lZ,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,27,0,0,0,1
R_1pmyTIEzkNr5RQx,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,243,0,0,0,1
R_3qP3HyUMEG3ZFG8,15,Option A,10,Because of a problem loading the text,No,This is the first time I have completed this survey,46,Male,4,0,1,1,1
R_3f68NcI1gDkRmk9,10,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,18,Male,27,0,0,0,0
R_3pupHolUC9gQz1c,14,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Male,27,0,0,0,0
R_2V9KZ86x67xL32c,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,35,Male,12,0,0,0,0
R_2c0H1rrZjKpqMGM,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,58,Male,1,0,0,0,1
R_eCKQjP6zlsNsLhD,20,Option B,20,Because of a printing error,No,This is the first time I have completed this survey,18,Male,4,1,0,1,1
R_2OZvENZfCjRWvYf,50,Option B,10,I don't know,No,This is the first time I have completed this survey,26,Female,122,0,1,1,1
R_11cOUWbEN3m98Zj,100,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,88,0,0,0,1
R_27U01rLwzeawTJz,100,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,243,0,0,0,1
R_2xXKg4QTvHCt1go,40,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,54,Female,88,0,0,0,1
R_2Ya0nOnyyBnUsoN,120,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,12,0,0,0,1
R_0IKryOyr3eecghj,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,53,Female,1,0,0,0,1
R_2SwzfFDoQQOgNv7,13,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,122,0,0,0,1
R_3GewmYe8aTerlZD,15,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,30,Female,63,0,0,0,0
