id,estimate,choice,comp_1,comp_2,task_experience,pastatt,age,gender,cond_num,fail_comp_1,fail_comp_2,comp_fail,novice
R_211cONkzKV3p6GP,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,15,0,0,0,1
R_1kUJ9bfZwXVYzfk,50,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Male,38,0,0,0,1
R_3RkHC3XZmE56j09,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,11,0,0,0,1
R_3376iekdZQpNuqD,7,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,20,Female,54,1,0,1,1
R_6EdjHaarTloPPWh,7,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,36,Female,13,0,0,0,0
R_2RPQDGyrUNK0vU8,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,15,0,0,0,1
R_1i9D7fWosgQESNq,7500,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,52,Male,23,0,0,0,1
R_3Du6LiQsdAF1qBG,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,42,Female,23,0,0,0,1
R_2s6DzUCcdd1tCNT,29,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,55,Male,29,0,0,0,0
R_1oilu6guN7c6C1a,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,18,0,0,0,1
R_1NUkRGcpG0iuR1L,3.8,Option B,10,I don't know,Yes,This is the first time I have completed this survey,53,Male,38,0,1,1,0
R_AdsrfgLUzMGIf0R,7,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,54,Female,11,0,0,0,0
R_3lJokSlXlyBpUqf,5,Option B,10,Other,Yes,This is the first time I have completed this survey,22,Female,54,0,1,1,0
R_3RejdufnvujOzJt,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,13,0,0,0,1
R_22sKABCGluKEKfb,30,Option A,10,Because of a typo,No,This is the first time I have completed this survey,65,Female,13,0,1,1,1
R_22DZMSw5q9WY5cr,30,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,43,Female,54,1,0,1,1
R_1f33AxzVhfxtt6h,1.9,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,29,0,0,0,1
R_1OvKdxiX6YzJLwc,7,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,27,Female,18,0,1,1,1
R_1Fy7mO8YVsoMlBx,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,54,Female,11,0,0,0,0
R_8DfRJr3jlk5Tv4B,60,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,38,0,0,0,1
R_3CVspqA1i5yTVRJ,100,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,23,0,0,0,1
R_R9opIHhNWFC19NT,30,Option B,10,I don't know,No,This is the first time I have completed this survey,35,Female,29,0,1,1,1
R_sNHCqFNQ5mHbTvX,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,30,Male,15,0,0,0,0
R_3e5ktlYVCeV31Yo,28,Option B,10,Because of a problem loading the text,Don't know,This is the first time I have completed this survey,73,Female,15,0,1,1,0
R_WBUMlYVql447tKh,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Female,54,0,0,0,1
R_2wFbJnBpKiLOXvo,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,45,Female,11,0,0,0,1
R_2uU2W0u49PsLtYU,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,54,Female,23,0,0,0,0
R_3jTCbD2YzOTrfrz,3,Option B,100,I don't know,No,This is the first time I have completed this survey,19,Female,29,1,1,1,1
R_1OxfBkW43R25xux,14,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,26,Female,15,0,0,0,0
R_1mld3f6d0qScvkH,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,18,0,0,0,1
R_3maxkYrHxzt7NmY,5,Option B,20,Because of a printing error,No,This is the first time I have completed this survey,32,Female,13,1,0,1,1
R_3nkmiW9rk15Nzv5,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,23,0,0,0,1
R_3DthnvjzXSsDoSq,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,54,0,0,0,1
R_1M50qtaMrBFURZ4,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,38,0,0,0,1
R_2So7YV8SBlYnHaN,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,15,0,0,0,1
R_2Cgg9iUYQhDT0RM,90,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Male,38,0,0,0,1
R_ehV23M9knNwvBxT,3,Option B,10,Because of a typo,No,This is the first time I have completed this survey,35,Female,13,0,1,1,1
R_2dFKedLnM70Ieng,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,29,0,0,0,1
R_77e3pd0rQ0CfRhn,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,11,0,0,0,1
R_2SjkpNCCOuI0jmY,7,Option B,10,I don't know,Yes,This is the first time I have completed this survey,26,Female,23,0,1,1,0
R_1dMp5R1lLdX6BFK,42,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,54,Female,54,0,0,0,1
R_2ysDC0wt9o9IS8g,5,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,54,Female,13,1,0,1,1
R_b7Kt3MFXHkELAWd,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,11,0,0,0,1
R_2pVjrA7gHHAZf59,29,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,33,Female,29,1,0,1,1
R_3fVNg0ygIzSknwG,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,30,Male,15,0,0,0,0
R_1FaopEw0HtFydFu,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Prefer not to say,15,0,0,0,1
R_1mI5RBOKxtQ9TGv,7,Option B,10,I don't know,No,This is the first time I have completed this survey,44,Male,18,0,1,1,1
R_1jOhoayqGwLPD3S,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,39,Male,38,0,0,0,0
R_2aFUF8ZndUNF5KF,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,38,0,0,0,1
R_2VL4QA8hHbuAkYK,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,18,0,0,0,1
R_1Q0kJzSsEamqFA3,3,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,49,Female,13,0,0,0,0
R_1i3djgvhOAvvjxL,3,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,22,Male,11,0,0,0,0
R_33r1EtBwGrItXbN,40,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,54,0,0,0,1
R_31EGzrBODPrfkqw,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,13,0,0,0,1
R_2Qle5yJrCG0w6Z0,10,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,21,Male,15,0,0,0,0
R_2To8xPi9c9CgybQ,5.4,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,54,0,0,0,1
R_3JtrAi9JzRzZETU,2.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,57,Female,29,0,0,0,1
R_3PFQ8TyeBk3qRfO,365,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,23,0,0,0,1
R_1d6tk92vi4OD1NH,365,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Female,38,0,0,0,1
R_UFuckF1irZkIBwt,30,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,19,Female,23,0,0,0,0
R_1il0wVhwB29CYdo,11,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,11,0,0,0,1
R_10H3VkHu6ms8n56,170,Option A,10,I don't know,No,This is the first time I have completed this survey,18,Female,23,0,1,1,1
R_wNRYOu6wpdm6OfT,0.5,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,63,Female,13,1,0,1,1
R_2AKEu0HufYOuKvd,14,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,45,Female,29,0,0,0,0
R_2AKVAvLTOWyPBfw,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,15,0,0,0,1
R_2wv6PXc5M7QIiTF,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,54,0,0,0,1
R_1FRqzeGqDMgOl8G,8,Option B,0,Other,Don't know,This is the first time I have completed this survey,19,Male,54,1,1,1,0
R_2usNSGeDhWNhtn4,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Male,18,0,0,0,1
R_3sp2gh52HvN0jFh,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,13,0,0,0,1
R_VQBtNj459BqfzLX,3.8,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,50,Female,38,0,1,1,1
R_2Bu4djRNkoqUwSu,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,11,0,0,0,1
R_1pYzy7OGebH2ecW,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,54,0,0,0,1
R_2QzBHUu6YPQheWQ,30,Option B,20,Because of a printing error,Yes,This is the first time I have completed this survey,39,Male,23,1,0,1,0
R_1TXgi9eM4pN1OnL,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,38,0,0,0,1
R_1Q9qiQeOdMAn1gQ,21,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,64,Male,29,0,0,0,0
R_24pe4YwT3k9R8P9,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,59,Male,38,0,0,0,1
R_2s4v7VI6dMtPHc6,3,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,24,Male,15,0,0,0,0
R_1LMOBRzwQRfWIgr,20,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,37,Female,23,0,0,0,1
R_Z82OxzWNaFwG5nX,18,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,18,0,0,0,1
R_1eDbrAM1Y6VCNAr,90,Option B,10,Because of a problem loading the text,Yes,This is the first time I have completed this survey,39,Female,29,0,1,1,0
R_3ikkbLHnZbR1hkc,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,42,Female,13,0,0,0,1
R_2uJ7it9keAxFJp4,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,37,Female,11,0,0,0,1
R_qWMn4O81CaX1Z8B,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,18,0,0,0,1
R_1f28l0qarMkSgK3,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,54,0,0,0,1
R_6y62xP6JXVnsJt7,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,67,Male,11,0,0,0,1
R_3HhNL9TMl9hBoxv,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,38,0,0,0,1
R_3qptogQfW1C4SaO,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,18,0,0,0,1
R_2pSveKB4W9JCXrf,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,54,0,0,0,1
R_2xIQKcXYzWBUZ1q,100,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,58,Male,13,0,0,0,0
R_3EbBllXHoMy4YxE,100,Option B,10,Other,No,This is the first time I have completed this survey,56,Female,23,0,1,1,1
R_3kH3CEOkwH2bSSF,1.1,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,11,0,0,0,1
R_2feOATYbyIdyaVT,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,38,Female,15,0,0,0,0
R_21zE6E5mkG3mFA2,300,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,54,Male,15,0,0,0,1
R_31ad5Y548HaZOcP,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Male,15,0,0,0,1
R_3Ge10nPWp6aeWX7,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,29,0,0,0,1
R_RssZFug93PflX5D,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,13,0,0,0,1
R_yPEPR0YijgN3T3z,14,Option B,Other,Because of a printing error,No,This is the first time I have completed this survey,22,Female,29,1,0,1,1
R_3dWgtGS4XBJgReU,14,Option A,10,Because of a problem loading the text,No,This is the first time I have completed this survey,47,Female,11,0,1,1,1
R_25YZDitpWf8zr5p,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,38,0,0,0,1
R_3j6BCCNQXQJHDgE,3,Option B,Other,Because of a typo,No,This is the first time I have completed this survey,27,Male,38,1,1,1,1
R_BA45mUBhbAIfY65,365,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,53,Female,18,0,0,0,1
R_3rH8O8KIgBWQ569,5,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,26,Female,15,0,0,0,0
R_3DeiqtXbnbGUZMg,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,29,0,0,0,1
R_1BORUkbn2oI3g3K,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Male,23,0,0,0,1
R_3NDQsPS5G55olT8,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,54,0,0,0,1
R_1ooIejuVVENUWLH,3,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,38,Female,13,0,0,0,0
R_23a9oiXJWE2GNeq,3,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,45,Male,11,0,0,0,0
R_pFVxnCYW8hhQjjX,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,13,0,0,0,1
R_1ikxGyH7VinXt2q,30,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,55,Male,23,0,1,1,1
R_24ed53bI9SsZ9In,5,Option A,10,I don't know,No,This is the first time I have completed this survey,24,Male,11,0,1,1,1
R_3KPVrWNW6qaBHjs,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,29,0,0,0,1
R_2UcrPPSbyBG9cSL,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Male,38,0,0,0,0
R_22t6F1hJsNUo91s,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,18,0,0,0,1
R_eRNwrqcX6YrXI9X,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,15,0,0,0,1
R_ePYNTenzwS57uFP,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,23,0,0,0,1
R_3kzyjKv4W2Eiumu,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,23,Female,54,0,0,0,0
R_2uqcAZAYeujLwHY,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,44,Male,38,0,0,0,1
R_V2LBPQvMquVPMZP,9,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,26,Male,54,0,0,0,0
R_1kNXcjhD93UD9ua,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,54,Female,15,0,0,0,0
R_3luC8u7X4mIJARN,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,23,0,0,0,1
R_UPYEVAWz0b4Ftg5,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,11,0,0,0,1
R_C1Xi3F0DkwNK4Cd,30,Option B,10,Because of a typo,No,This is the first time I have completed this survey,69,Female,18,0,1,1,1
R_2V7UtW2OF3vhzl7,3,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,25,Female,13,0,0,0,0
R_33mw93LkOVaCPLZ,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Female,54,0,0,0,1
R_2BgjtLd4lPNDIqZ,5,Option B,10,I don't know,Don't know,This is the first time I have completed this survey,21,Female,29,0,1,1,0
R_zceGZqyRtBkbrJn,2,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,45,Male,23,0,0,0,0
R_0ctBmgSmj9uL7u9,7,Option B,0,Because of a printing error,Yes,This is the first time I have completed this survey,28,Male,15,1,0,1,0
R_29aa9RJvFy71xhs,1,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,47,Female,54,0,0,0,1
R_2CKgsb9xfrAG2jj,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,18,0,0,0,1
R_3PMLd2ksVb50Dvz,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,29,0,0,0,1
R_11drcYqq6G4qiTa,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,11,0,0,0,1
R_ABsI7pQ0GFngDqV,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,38,0,0,0,1
R_1KfKDyUg7tahJLm,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,13,0,0,0,1
R_2fwkWaQ3YrE3vFV,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Male,23,0,0,0,1
R_2sdozpXGYkDFihc,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,18,0,0,0,1
R_sIlmGiyTvkWV4w9,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,18,0,0,0,1
R_2c0mDQze8LtoAiU,29,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,29,0,0,0,1
R_3J7NfEYz9x176yR,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,54,0,0,0,1
R_3dLdAMmK4nZz7vV,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,13,0,0,0,1
R_1pGS9rypNNtYKY8,5,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Male,13,0,0,0,1
R_vYUaNyEGgH1JEPL,3,Option B,10,Other,No,This is the first time I have completed this survey,64,Female,11,0,1,1,1
R_1JQHwNpAriJ2nnu,20,Option B,20,I don't know,No,This is the first time I have completed this survey,34,Female,15,1,1,1,1
R_9sINKYq3S7MwLeN,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,38,0,0,0,1
R_20UqIeFOHjGbm9l,30,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,62,Male,54,1,0,1,1
R_1lyRoUTycoSgiWV,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,23,0,0,0,1
R_1eyD1CvpfqvSPXU,365,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,18,0,0,0,1
R_12LJkbbg2CqOOWY,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,36,Female,15,0,0,0,0
R_3LhEBpcYxX22Ee5,7,Option B,10,Because of a typo,No,This is the first time I have completed this survey,42,Female,23,0,1,1,1
R_tSqmv951G0CRX7r,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,50,Female,13,0,0,0,1
R_3GcUo4rOEY3CWpw,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,29,Female,38,0,0,0,0
R_31LCNNYxe9PjZ8h,2,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,11,0,0,0,1
R_bmGU8GS5Cn3TiiR,25,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,56,Female,54,0,0,0,1
R_2tEw8SJdDgStzN9,30,Option B,10,Because of a typo,No,This is the first time I have completed this survey,59,Female,38,0,1,1,1
R_QgdWGImFjYzobJL,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,29,0,0,0,1
R_2y7Ke3akzbatVlW,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,18,Female,54,0,0,0,0
R_1cTD6ov1eq1wtkn,7,Option B,10,Because of a typo,No,This is the first time I have completed this survey,33,Female,13,0,1,1,1
R_1gzrJb6Spnfr7aH,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,23,0,0,0,1
R_3oHI1LxYDOmCopd,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,37,Female,29,0,0,0,1
R_1P5BN0TGzlLly6G,10,Option B,10,I don't know,No,This is the first time I have completed this survey,25,Male,11,0,1,1,1
R_25tqgclwtwl856p,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,62,Female,15,0,0,0,1
R_Z9NYG22V5o6iTBf,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,25,Female,18,0,0,0,0
R_2VgUGXlu8uNCAcU,8,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,37,Female,23,0,0,0,1
R_3jcxJlXItckckTq,60,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,29,0,0,0,1
R_3JxQ8yf9yMqbYbU,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,38,0,0,0,1
R_3etscomVeAseQeu,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,29,0,0,0,1
R_3P7AdJdTvlQCUnp,7,Option B,0,I don't know,Yes,This is the first time I have completed this survey,49,Female,13,1,1,1,0
R_3R2ckLEkIp3WdFb,14,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,50,Female,18,0,0,0,0
R_RC7FE3OdjzChzhf,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,11,0,0,0,1
R_3pisKBye8bc0kxG,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,55,Female,15,0,0,0,0
R_1cZzhBTyD7DatmF,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,11,0,0,0,1
R_1mUzx5Co6SqujGy,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,38,0,0,0,1
R_SJl41CPATDhVYKR,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,54,0,0,0,1
R_12QqLDbciGEAJAm,21,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,18,0,0,0,1
R_2ZTRICBLKmmYyTS,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,37,Female,15,0,0,0,0
R_1M0tbVJxoDeFaPe,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,23,0,0,0,1
R_DwcRqnSwInGN5lf,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,34,Female,15,0,0,0,0
R_VJ7KxZAGHDqZVsJ,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Male,54,0,0,0,1
R_1gLRo7sd85TGOTO,2,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,11,0,0,0,1
R_27Jd767jLwlHYJB,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,68,Female,29,0,0,0,1
R_7PcHylJnSLLFoyd,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,54,0,0,0,1
R_3lxiVP2o7XERPO2,1,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Female,13,0,0,0,0
R_2rr1I8ImraykTNm,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,29,0,0,0,1
R_NXXhwEd2Cmihcop,1.5,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,11,0,0,0,1
R_3hsvlIg0cLb3S9y,28,Option B,10,Because the wrong font was used,No,This is the first time I have completed this survey,59,Female,23,0,1,1,1
R_3EW6BqQcoN2v66Y,14,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,13,0,0,0,1
R_vVN2N7rzZ6qsSIN,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,15,0,0,0,1
R_3Lj8Q06FbIAosNW,14,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,18,Female,18,0,0,0,0
R_XukyO2HGwWxGQFP,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,23,0,0,0,1
R_3MnyBTln6xwFv3H,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,13,0,0,0,1
R_ZrdhBB2zHIWr0kh,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,29,0,0,0,1
R_u2qvuTyiCvWNEpb,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,18,0,0,0,1
R_DHtJr59AHHB1DtD,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,62,Male,11,0,0,0,1
R_300iebxIUY07ETX,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,15,0,0,0,1
R_3L6xsVw4wePcJMx,10,Option A,10,Because of a problem loading the text,No,This is the first time I have completed this survey,40,Female,13,0,1,1,1
R_1jSLvODecd0SHGD,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Male,38,0,0,0,1
R_2ygr9HiqKOh2C9s,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,11,0,0,0,1
R_3FLmjv8MF09P4X4,7,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,46,Female,13,0,0,0,0
R_3NwDHyaR4ONsfMx,7,Option B,10,Because of a typo,Yes,This is the first time I have completed this survey,35,Female,29,0,1,1,0
R_2uxFwLLmjyVQi6U,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Male,54,0,0,0,1
R_2rGFFz54E2WSdPT,13,Option B,10,Other,No,This is the first time I have completed this survey,32,Male,23,0,1,1,1
R_bqqglgwXaxBoueB,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,15,0,0,0,1
R_2pQZKNg12WFekWN,7,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,24,Female,23,0,1,1,1
R_22n4j37LeYA0J3l,30,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,73,Female,38,0,0,0,0
R_2vfdOVg25WijpTL,5,Option B,Other,Because of a printing error,No,This is the first time I have completed this survey,30,Male,54,1,0,1,1
R_6uurSNhYJBeSrWF,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,11,0,0,0,1
R_24ITaNOgFEpUIqT,10,Option B,10,Because of a typo,No,This is the first time I have completed this survey,29,Female,38,0,1,1,1
R_3HMRQdi5rqH4ekn,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,54,0,0,0,1
R_1JInkioqHxos14V,14,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,65,Male,15,0,0,0,0
R_3h0FNiEy5rQrJ6u,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,18,0,0,0,1
R_ZxgUnXm1tzChlol,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,38,0,0,0,1
R_3potDIkcOFV3f5q,7,Option B,20,I don't know,No,This is the first time I have completed this survey,19,Male,18,1,1,1,1
R_1I5yziYZnRAOvJK,28,Option B,10,I don't know,No,This is the first time I have completed this survey,48,Female,23,0,1,1,1
R_1eRbaYkTXhV1cOd,31,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,39,Female,29,0,0,0,1
R_XhyML6vD3A8BJrr,5,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,29,Female,54,0,0,0,0
R_XhsPlGFRFYETFEl,8,Option A,10,Other,Yes,This is the first time I have completed this survey,26,Female,18,0,1,1,0
R_RVU65ATabkrXkRP,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,29,0,0,0,1
R_3L1GtjdksXrJCuJ,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,15,0,0,0,1
R_zYKrSgyvCBtqBah,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,13,0,0,0,1
R_DxlN5aTdiiq0tzz,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Female,54,0,0,0,1
