pub_id,first_author,year_of_publication,title_of_article,outcome_num,paper_section,sample_code,task_name,task_type,domain_frame,incentivization,total_n,young_total_n,middle_total_n,old_total_n,n_female,young_n_female,middle_n_female,old_n_female,n_male,young_n_male,middle_n_male,old_n_male,prop_female,young_prop_female,middle_prop_female,old_prop_female,prop_male,young_prop_male,middle_prop_male,old_prop_male,mean_age,young_mean_age,middle_mean_age,old_mean_age,age_min,young_age_min,middle_age_min,old_age_min,age_max,young_age_max,middle_age_max,old_age_max,sd_age,young_sd_age,middle_sd_age,old_sd_age,se_age,young_se_age,middle_se_age,old_se_age,dv_units,dv_description,dv_correlation,dv_young_mean,dv_young_sd,dv_young_se,dv_middle_mean,dv_middle_sd,dv_middle_se,dv_old_mean,dv_old_sd,dv_old_se,dv_name_of_other_stats_output,dv_other_stats_output,dv_summary_stats_in_figure,dv_type_of_comparison,source_of_outcome
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,2,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  HH-M condition,NA,98,6.85,NA,NA,NA,NA,95.93,9.55,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,3,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  HH-L condition,NA,97.16,8.47,NA,NA,NA,NA,92.56,14.78,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,4,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  MH-H condition,NA,88.07,21.31,NA,NA,NA,NA,80.33,23.5,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,5,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  MH-M condition,NA,88.49,21.22,NA,NA,NA,NA,80.31,25.11,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,6,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  MH-L condition,NA,86.5,20.3,NA,NA,NA,NA,76.67,24.48,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,7,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  ML-H condition,NA,12.08,18.15,NA,NA,NA,NA,18.43,20.76,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,8,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  ML-M condition,NA,5.86,12,NA,NA,NA,NA,15.32,20.55,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,9,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  ML-L condition,NA,4.4,10.83,NA,NA,NA,NA,16.77,21.58,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,10,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  LL-H condition,NA,1.32,3.6,NA,NA,NA,NA,8.36,13.23,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,11,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  LL-M condition,NA,1.99,3.99,NA,NA,NA,NA,8.91,14.53,NA,NA,NA,NA,Extreme Group (M + SD),NA
30,Chen,2021,Effects and mechanisms of information saliency in enhancing value-based decision-making in younger and older adults,12,single,Sample 1,Mixed lottery choice task,Description,Mixed,Incentivized,NA,44,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4091,NA,0.3922,NA,24.14,NA,71.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,NA,5.02,NA,NA,NA,NA,Percentage of risky choices,Mean percentage of trials the lottery was accepted in the control  LL-L condition,NA,1.99,5,NA,NA,NA,NA,8.01,16.13,NA,NA,NA,NA,Extreme Group (M + SD),NA
31,Lauriola,2001,Personality traits and risky decision-making in a controlled experimental task: an exploratory study,1,Single,Sample 1,Risky choice task,Description,Gain,Unknown,76,NA,NA,NA,38,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choice,Number of risky choices in Gain domain,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age continous,NA
31,Lauriola,2001,Personality traits and risky decision-making in a controlled experimental task: an exploratory study,2,Single,Sample 1,Risky choice task,Description,Loss,Unknown,76,NA,NA,NA,38,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choice,Number of risky choices in Loss domain,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age continous,NA
32,Rutledge,2016,Risk Taking for Potential Reward Decreases across the Lifespan,1,Single,Sample 1,Gamble task,Description,Gain,Hypothetical,25189,NA,NA,NA,NA,NA,NA,NA,11951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choice,Proportion of risky gambles chosen in gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data,Extreme group (M + SD),NA
32,Rutledge,2016,Risk Taking for Potential Reward Decreases across the Lifespan,2,Single,Sample 1,Gamble task,Description,Loss,Hypothetical,25189,NA,NA,NA,NA,NA,NA,NA,11951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choice,Proportion of risky gambles chosen in loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data,Extreme group (M + SD),NA
32,Rutledge,2016,Risk Taking for Potential Reward Decreases across the Lifespan,3,Single,Sample 1,Gamble task,Description,Mixed,Hypothetical,25189,NA,NA,NA,NA,NA,NA,NA,11951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choice,Proportion of risky gambles chosen in mixed trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raw data,Extreme group (M + SD),NA
33,Pu,2017,Role of Emotion and Cognition on Age Differences in the Framing Effect,1,Single,Sample 1,Framing Task,Descriptive,Gain,Hypothetical,NA,33,NA,33,NA,27,NA,23,NA,7,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,60,NA,26,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,Proportion risky option,Ratio of Choosing the Risky Option with a Positive frame in the Money Gambling task before controlling for cognitive ability,NA,0.4,0.06,NA,NA,NA,NA,0.4,0.05,NA,NA,NA,NA,Extreme Group (M + SD),NA
33,Pu,2017,Role of Emotion and Cognition on Age Differences in the Framing Effect,2,Single,Sample 1,Framing Task,Descriptive,Loss,Hypothetical,NA,33,NA,33,NA,27,NA,23,NA,7,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,60,NA,26,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,Proportion risky option,Ratio of Choosing the Risky Option with a Negative frame in the Money Gambling task before controlling for cognitive ability,NA,0.65,0.06,NA,NA,NA,NA,0.69,0.05,NA,NA,NA,NA,Extreme Group (M + SD),NA
34,Rieger,2015,On the Generality of Age Differences in Social and Nonsocial Decision Making,1,Single,Sample 1,Risk game,Description,Mixed,Incentivized,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,53,NA,NA,NA,17,NA,NA,NA,92,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,Amount invested,Amount invested in the risky gamble,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age continuous,NA
35,Huang,2015,Age Differences in Experiential and Deliberative Processes in Unambiguous and Ambiguous Decision Making,1,single,Sample 1,Warm Columbia Card Task,Description,Mixed,Hypothetical,NA,65,NA,65,NA,42,NA,47,NA,23,NA,18,NA,0.646,NA,0.723,NA,0.354,NA,0.277,NA,24.5,NA,75.28,NA,18,NA,64,NA,32,NA,90,NA,3.79,NA,6.4,NA,NA,NA,NA,Number of cards turned over,"The number of cards turned over for each trial (i.e., from 0 to 32)",NA,9.41,5.27,NA,NA,NA,NA,8.7,4.69,NA,NA,NA,NA,Extreme Group (M + SD),NA
36,Mikels,2009,Monetary Losses Do Not Loom Large in Later Life: Age Differences in the Framing Effect,1,Single,Sample 1,Monetary gambling task,Description,Gain,Incentivized,NA,22,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,0.68,NA,NA,NA,NA,NA,19.77,NA,71.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,4.48,NA,NA,NA,NA,Percentage risky choice,Percentage of gain trials on which the gamble option was chosen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M + SD),NA
36,Mikels,2009,Monetary Losses Do Not Loom Large in Later Life: Age Differences in the Framing Effect,2,Single,Sample 1,Monetary gambling task,Description,Loss,Incentivized,NA,22,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,0.68,NA,NA,NA,NA,NA,19.77,NA,71.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,4.48,NA,NA,NA,NA,Percentage risky choice,Percentage of loss trials on which the gamble option was chosen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M + SD),NA
37,Brand,2013,Interactions of age and cognitive functions in predicting decision making under risky conditions over the life span,1,single,Sample 1,Game of Dice Task,Description,Mixed,Hypothetical,538,NA,NA,NA,276,NA,NA,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.29,NA,NA,NA,18,NA,NA,NA,80,NA,NA,NA,16.69,NA,NA,NA,NA,NA,NA,NA,Frequency of choosing the riskiest alternative,Frequency of choosing the riskiest alternative,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age continuous,NA
38,Hess,2018,Use of descriptive and experiential information in decision making by young and older adults,1,Experiment 2,sample 1,Gamble task,Description,Gain,Incentivized,NA,20,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,73.8,NA,19,NA,60,NA,27,NA,87,NA,1.52,NA,6,NA,NA,NA,NA,Proportion safe choice,Proportion of times the certain option was chosen within each block of 20 trials. Description Only. Low Probability trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Table 4,Extreme Group (M + SD),NA
38,Hess,2018,Use of descriptive and experiential information in decision making by young and older adults,2,Experiment 2,sample 1,Gamble task,Description,Gain,Incentivized,NA,20,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,73.8,NA,18,NA,60,NA,27,NA,87,NA,1.52,NA,6,NA,NA,NA,NA,Proportion safe choice,Proportion of times the certain option was chosen within each block of 20 trials. Description Only. High Probability trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Table 4,Extreme Group (M + SD),NA
38,Hess,2018,Use of descriptive and experiential information in decision making by young and older adults,3,Experiment 2,sample 2,Gamble task,Mixed,Gain,Incentivized,NA,22,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,73.8,NA,18,NA,60,NA,27,NA,87,NA,1.52,NA,6,NA,NA,NA,NA,Proportion safe choice,Proportion of times the certain option was chosen within each block of 20 trials. Description and Experience. Low Probability trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Table 4,Extreme Group (M + SD),NA
38,Hess,2018,Use of descriptive and experiential information in decision making by young and older adults,4,Experiment 2,sample 2,Gamble task,Mixed,Gain,Incentivized,NA,22,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,73.8,NA,18,NA,60,NA,27,NA,87,NA,1.52,NA,6,NA,NA,NA,NA,Proportion safe choice,Proportion of times the certain option was chosen within each block of 20 trials. Description and Experience.High Probability trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Table 4,Extreme Group (M + SD),NA
38,Hess,2018,Use of descriptive and experiential information in decision making by young and older adults,5,Experiment 2,sample 3,Gamble task,Experience,Gain,Incentivized,NA,21,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,73.8,NA,18,NA,60,NA,27,NA,87,NA,1.52,NA,6,NA,NA,NA,NA,Proportion safe choice,Proportion of times the certain option was chosen within each block of 20 trials. Experience Only. Low Probability trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Table 4,Extreme Group (M + SD),NA
38,Hess,2018,Use of descriptive and experiential information in decision making by young and older adults,6,Experiment 2,sample 3,Gamble task,Experience,Gain,Incentivized,NA,21,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,73.8,NA,18,NA,60,NA,27,NA,87,NA,1.52,NA,6,NA,NA,NA,NA,Proportion safe choice,Proportion of times the certain option was chosen within each block of 20 trials. Experience Only. High Probability trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Table 4,Extreme Group (M + SD),NA
39,Zilker,2021,"Does option complexity contribute to the framing effect, loss aversion, and delay discounting in younger and older adults?",1,Single,Sample 1,Loss aversion task,Description,Mixed,Incentivized,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choices,Proportion of Higher SD  choices in Simple Safe trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on osf: https://osf.io/bj2tv/,Both,NA
39,Zilker,2021,"Does option complexity contribute to the framing effect, loss aversion, and delay discounting in younger and older adults?",2,Single,Sample 1,Loss aversion task,Description,Mixed,Incentivized,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choices,Proportion of Higher SD  choices in Complex Safe trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on osf: https://osf.io/bj2tv/,Both,NA
39,Zilker,2021,"Does option complexity contribute to the framing effect, loss aversion, and delay discounting in younger and older adults?",3,Single,Sample 1,Loss aversion task,Description,Mixed,Incentivized,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risky choices,Proportion of Higher SD  choices in Risky trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on osf: https://osf.io/bj2tv/,Both,NA
40,Sproten,2018,Decision making and age: Factors influencing decision making under uncertainty,1,Experiment 1 and 2,Sample 1,Risk and ambiguity task,Description,Gain,Incentivized,200,103,NA,97,121,59,NA,62,79,44,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,67.77,NA,19,NA,58,NA,32,NA,88,NA,2.82,NA,5.98,NA,NA,NA,NA,Number of risky choices,Number of times participants chose a gamble instead of a sure amount of money in risk-feedback trials,NA,15.706,NA,0.785,NA,NA,NA,15.673,NA,0.829,NA,NA,NA,Extreme Group (M + SD),NA
40,Sproten,2018,Decision making and age: Factors influencing decision making under uncertainty,2,Experiment 1 and 2,Sample 1,Risk and ambiguity task,Description,Gain,Incentivized,200,103,NA,97,121,59,NA,62,79,44,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,67.77,NA,19,NA,58,NA,32,NA,88,NA,2.82,NA,5.98,NA,NA,NA,NA,Number of risky choices,Number of times participants chose a gamble instead of a sure amount of money in risk-non-feedback trials,NA,13.019,NA,0.76,NA,NA,NA,13.688,NA,1.031,NA,NA,NA,Extreme Group (M + SD),NA
40,Sproten,2018,Decision making and age: Factors influencing decision making under uncertainty,3,Experiment 1 and 2,Sample 1,Balloon  analogue  risk  task,Experience,Gain,incentivized,100,50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,67.77,NA,19,NA,58,NA,32,NA,88,NA,2.82,NA,5.98,NA,NA,NA,NA,Response sensitvity parameter,Model estimate: beta,NA,0.355,NA,0.035,NA,NA,NA,0.521,NA,0.067,NA,NA,NA,Extreme group (M + SD),NA
41,Wood,2016,"The Effects of Age, Priming, and Working Memory on Decision-Making",1,Single,Subsample 1,Game of Dice Task,Description,Mixed,Unknown,NA,43,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.55,NA,68.31,NA,18,NA,60,NA,36,NA,83,NA,2.45,NA,6.78,NA,NA,NA,NA,Risk score,The score was calculated by taking the total number of risky choices and subtracting it from the total number of non-risky choices.  Control prime condition. Lower risk scores indicate riskier behavior,-0.195,19.44,12.24,NA,NA,NA,NA,10.89,20.48,NA,NA,NA,NA,Both,NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",1,single,Sample 1,Certain-risky Choice Task,Description,Gain,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the gain frame. Based on a subset of 6 choices used in the analyses.,NA,2.08,1.48,NA,2.6,1.9,NA,2.43,1.99,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",2,single,Sample 1,Certain-risky Choice Task,Description,Loss,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the loss frame. Based on a subset of 6 choices used in the analyses.,NA,3.71,1.69,NA,3,1.93,NA,2.63,1.82,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",3,single,Sample 1,Certain-risky Choice Task,Description,gain,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the gain frame. Based on a subset of 6 choices NOT used in the analyses. SET A.,NA,3.11,1.62,NA,3.15,1.88,NA,3.15,1.87,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",4,single,Sample 1,Certain-risky Choice Task,Description,loss,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the loss frame. Based on a subset of 6 choices NOT used in the analyses. SET A.,NA,2.29,1.69,NA,2.29,1.95,NA,1.53,1.81,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",5,single,Sample 1,Certain-risky Choice Task,Description,gain,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the gain frame. Based on a subset of 6 choices NOT used in the analyses. SET B.,NA,2.18,1.27,NA,2.67,1.69,NA,2.5,1.32,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",6,single,Sample 1,Certain-risky Choice Task,Description,loss,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the loss frame. Based on a subset of 6 choices NOT used in the analyses. SET B.,NA,3.26,1.2,NA,3.19,1.3,NA,3.2,1.24,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",7,single,Sample 1,Certain-risky Choice Task,Description,gain,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the gain frame. Based on a subset of 6 choices NOT used in the analyses. SET C.,NA,2.32,1.28,NA,2.87,1.52,NA,2.82,1.15,NA,NA,NA,NA,Extreme Group (M + SD),NA
42,Best,2018,"Age, Loss Minimization, and the Role of Probability for Decision-Making",8,single,Sample 1,Certain-risky Choice Task,Description,loss,Incentivized,NA,38,52,40,NA,27,28,17,NA,NA,NA,NA,NA,0.711,0.538,0.425,NA,NA,NA,NA,NA,25.11,44.63,64.9,NA,19,30,60,NA,29,59,80,NA,2.25,10.43,4.87,NA,NA,NA,NA,Sum of risky choices,Sum of risky decisions made in the loss frame. Based on a subset of 6 choices NOT used in the analyses. SET C.,NA,3.53,1.57,NA,3.19,1.43,NA,3.38,1.37,NA,NA,NA,NA,Extreme Group (M + SD),NA
43,Samanez-Larkin,2011,Expected value information improves financial risk taking across the adult life span,1,Study 2,Sample 1,Behavioral Investment Allocation Strategy task,Experience,Mixed,Incentivized,108,49,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.37,NA,NA,NA,NA,NA,27.3,NA,70.6,NA,20,NA,64,NA,35,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,Number of mistakes,Baseline condition. Risk-seeking (stock) mistakes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure S2,Extreme group (M + SD),NA
43,Samanez-Larkin,2011,Expected value information improves financial risk taking across the adult life span,2,Study 2,Sample 1,Behavioral Investment Allocation Strategy task,Experience,Mixed,Incentivized,108,49,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.37,NA,NA,NA,NA,NA,27.3,NA,70.6,NA,20,NA,64,NA,35,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,Number of mistakes,Baseline condition. Risk-aversion (bond) mistakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure S2,Extreme group (M + SD),NA
43,Samanez-Larkin,2011,Expected value information improves financial risk taking across the adult life span,3,Study 2,Sample 1,Behavioral Investment Allocation Strategy task,Experience,Mixed,Incentivized,108,49,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.37,NA,NA,NA,NA,NA,27.3,NA,70.6,NA,20,NA,64,NA,35,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,Number of mistakes,Baseline condition. Losing stock mistakes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure S2,Extreme group (M + SD),NA
