id,age,gender,gainGam,mixedGam,lossGam
21133,2,0,0.818181818181818,0.375,0.272727272727273
21134,3,1,0.818181818181818,0.625,0.636363636363636
21135,1,1,0.909090909090909,1,0.0909090909090909
21136,2,1,0.727272727272727,0.5,0.181818181818182
21137,3,0,0.181818181818182,0.75,0.909090909090909
21138,2,1,1,1,0.363636363636364
21139,5,1,0.727272727272727,0.75,0.545454545454545
21140,2,1,0.272727272727273,0.625,0.545454545454545
21141,4,0,0.727272727272727,0.375,0.454545454545455
21142,1,0,1,1,0.909090909090909
21143,5,1,1,0.625,0.454545454545455
21144,5,1,0.545454545454545,0.875,0.909090909090909
21145,1,0,0.727272727272727,0.5,0.0909090909090909
21146,3,0,0.727272727272727,0.5,0.545454545454545
21147,5,0,0.909090909090909,1,1
21148,4,0,0.818181818181818,0.75,0.636363636363636
21149,2,1,1,0.625,0.545454545454545
21150,2,0,0.454545454545455,0.75,0.454545454545455
21151,1,0,0.818181818181818,0.625,0.636363636363636
21152,3,1,0.545454545454545,0.625,1
21153,4,0,0.727272727272727,1,0.636363636363636
21154,3,1,0.727272727272727,0.5,0.363636363636364
21155,3,1,0.909090909090909,0.5,0.363636363636364
21156,3,1,0.545454545454545,0.875,0.272727272727273
21157,3,1,0.636363636363636,0.875,0.727272727272727
21158,1,0,1,0.75,0.818181818181818
21159,1,1,0.909090909090909,0.875,0.545454545454545
21160,5,0,0.545454545454545,0.125,0.363636363636364
21161,1,0,0.818181818181818,0.75,0.545454545454545
21162,2,1,0.454545454545455,0.375,0.181818181818182
21163,3,0,1,1,0.545454545454545
21164,4,1,1,0.75,0.363636363636364
21165,7,1,0.545454545454545,0.875,0.0909090909090909
21166,4,0,0.363636363636364,0.75,0.545454545454545
21167,4,1,0.454545454545455,0.625,0.818181818181818
21168,1,0,1,0.5,0.545454545454545
21169,7,1,1,1,0.909090909090909
21170,3,1,0.454545454545455,1,0.454545454545455
21171,4,0,0.545454545454545,0.25,0.181818181818182
21172,3,0,0.454545454545455,0.125,0.454545454545455
21173,3,1,0.909090909090909,0.875,0.272727272727273
21174,3,0,0.363636363636364,1,1
21175,1,0,0.727272727272727,0.625,0.636363636363636
21176,4,0,1,0.375,0.272727272727273
21177,2,0,0.636363636363636,0.75,0.636363636363636
21178,3,1,0.545454545454545,0.5,0.545454545454545
21179,2,1,0.454545454545455,0.75,0.545454545454545
21180,3,1,1,0.625,0.818181818181818
21181,2,0,0.545454545454545,0.5,0.636363636363636
21182,4,0,1,0.875,1
21183,1,1,0.636363636363636,0.25,0.454545454545455
21184,3,0,0.636363636363636,0.625,0.454545454545455
21185,1,0,0.909090909090909,1,0.909090909090909
21186,2,0,0.363636363636364,1,0.818181818181818
21187,3,0,0.818181818181818,0.375,0.181818181818182
21188,1,0,0.909090909090909,0.875,0.181818181818182
21189,3,1,0.545454545454545,0.625,0.727272727272727
21190,2,1,0.727272727272727,0.625,0.272727272727273
21191,2,0,1,0.375,0.0909090909090909
21192,1,0,0.545454545454545,0.625,0.272727272727273
21193,5,1,0.454545454545455,0.625,0.363636363636364
21194,1,0,0.909090909090909,0.5,0.363636363636364
21195,1,0,0.636363636363636,0.125,0.818181818181818
21196,4,0,0.727272727272727,0.375,0.0909090909090909
21197,3,1,0.363636363636364,1,0.0909090909090909
21198,5,1,0.545454545454545,0.5,0
21199,1,1,0.909090909090909,0.625,1
21200,2,0,0.636363636363636,0.5,0.545454545454545
21201,2,0,0,0,0.636363636363636
21202,3,1,0.818181818181818,0.375,0.0909090909090909
21203,2,1,0.272727272727273,0.125,1
21204,3,1,1,0.875,1
21205,4,0,0.454545454545455,0.875,0.454545454545455
21206,4,1,0.545454545454545,0.5,0.454545454545455
21207,1,0,0.454545454545455,0.5,0.454545454545455
21208,1,1,0.363636363636364,0.75,0.818181818181818
21209,4,1,0.636363636363636,1,0.272727272727273
21210,4,1,0.545454545454545,0.875,0.272727272727273
21211,4,0,0.818181818181818,0.625,0.636363636363636
21212,3,0,0.818181818181818,0.875,0.363636363636364
21213,2,0,0.363636363636364,0.875,0.363636363636364
21214,1,1,0.909090909090909,1,0.909090909090909
21215,1,1,0.636363636363636,0.5,0.727272727272727
21216,1,1,0.909090909090909,0.5,0.0909090909090909
21217,1,0,0.818181818181818,0.75,0.363636363636364
21218,3,1,1,0.875,0.818181818181818
21219,3,0,0.636363636363636,0.375,0.363636363636364
21220,3,0,0.818181818181818,0.625,0.272727272727273
21221,1,0,1,0.875,1
21222,2,1,0.636363636363636,0.625,0.363636363636364
21223,1,0,0.545454545454545,0.25,0.363636363636364
21224,1,1,0.909090909090909,0.875,0.636363636363636
21225,1,0,0.909090909090909,0.75,0.363636363636364
21226,1,0,0.636363636363636,0.75,0.727272727272727
21227,2,0,0.909090909090909,1,1
21228,3,0,0.454545454545455,0.875,0.363636363636364
21229,1,0,0.636363636363636,0.625,0.454545454545455
21230,3,1,1,0.875,1
21231,1,1,0.272727272727273,0.75,0.727272727272727
21232,1,0,0.545454545454545,0.375,0.727272727272727
21233,1,0,0.909090909090909,0.25,0.272727272727273
21234,3,1,0.727272727272727,0.25,0.363636363636364
21235,3,0,0.272727272727273,0.25,0.545454545454545
21236,4,1,1,0.125,0.454545454545455
21237,3,0,0.181818181818182,0.125,0.363636363636364
21238,3,0,0.545454545454545,0.5,0.454545454545455
21239,3,1,0.818181818181818,0.375,0.272727272727273
21240,1,0,0.727272727272727,0.5,0
21241,4,1,0.909090909090909,0.25,0.363636363636364
21242,1,0,0.454545454545455,0.5,0.909090909090909
21243,2,0,0.909090909090909,0.5,0.181818181818182
21244,1,0,1,0.25,0.545454545454545
21245,1,1,0.545454545454545,0.625,0.272727272727273
21246,2,0,0.818181818181818,0.625,0.454545454545455
21247,1,1,0.909090909090909,1,0.909090909090909
21248,2,1,1,1,0.363636363636364
21249,4,0,0.909090909090909,0.25,0.636363636363636
21250,4,0,1,0.5,0.363636363636364
21251,3,1,0.909090909090909,0.375,0.818181818181818
21252,3,0,0.818181818181818,0.625,0.0909090909090909
21253,1,1,0.909090909090909,0.375,0.272727272727273
21254,3,0,0.727272727272727,1,0.818181818181818
21255,5,0,1,1,1
21256,1,1,0.727272727272727,0.5,0.0909090909090909
21257,2,0,0.727272727272727,0.375,0.0909090909090909
21258,7,0,0.454545454545455,0.75,0.545454545454545
21259,3,1,0.363636363636364,0.625,1
21260,2,0,0.545454545454545,0.5,1
21261,2,1,0.818181818181818,0,0.454545454545455
21262,2,0,0.272727272727273,0.5,0.272727272727273
21263,2,1,0,0.375,0.909090909090909
21264,2,0,0.727272727272727,0.875,0.636363636363636
21265,1,0,0.909090909090909,0.125,0.545454545454545
21266,5,1,1,0.5,0.363636363636364
21267,3,0,0.727272727272727,0.75,0.454545454545455
21268,1,1,0.727272727272727,0.5,0.0909090909090909
21269,5,1,0.272727272727273,0.25,0.272727272727273
21270,2,1,0.636363636363636,0.875,0.454545454545455
21271,1,1,1,1,1
21272,1,1,0.636363636363636,0.625,0.727272727272727
21273,1,0,0.636363636363636,0.5,0.0909090909090909
21274,1,1,0.545454545454545,0.625,0.545454545454545
21275,5,0,0.454545454545455,0.5,0.454545454545455
21276,1,1,1,0.5,0.363636363636364
21277,6,0,0.545454545454545,0.625,0.454545454545455
21278,4,1,0.909090909090909,0.75,0.0909090909090909
21279,1,0,1,1,1
21280,1,0,0.545454545454545,0.75,0.818181818181818
21281,5,1,0.636363636363636,0.375,0.454545454545455
21282,1,1,0.818181818181818,0.875,0.909090909090909
21283,2,0,1,1,1
21284,3,1,0.727272727272727,1,1
21285,1,1,0.454545454545455,0.875,0.636363636363636
21286,1,0,1,1,1
21287,1,1,1,0.75,0.636363636363636
21288,5,1,0.909090909090909,1,0.909090909090909
21289,1,0,0.727272727272727,0.25,0.545454545454545
21290,4,1,1,0.875,0.727272727272727
21291,1,0,0.909090909090909,0.625,0.909090909090909
21292,1,0,0.727272727272727,0.75,0.727272727272727
21293,1,1,1,1,0.909090909090909
21294,1,0,0.909090909090909,0.625,0.636363636363636
21295,1,1,1,0.75,1
21296,3,1,0.454545454545455,0.375,0.181818181818182
21297,3,0,0.636363636363636,0.375,0.454545454545455
21298,3,0,0.727272727272727,0.75,0.363636363636364
21299,2,0,1,1,0.909090909090909
21300,6,1,0.909090909090909,0.5,0.818181818181818
21301,2,1,0.636363636363636,0.25,0.272727272727273
21302,1,0,0.909090909090909,0.625,0.363636363636364
21303,5,1,0.545454545454545,0.625,0.727272727272727
21304,2,0,0.909090909090909,0.5,0.363636363636364
21305,1,1,0.727272727272727,0.625,0.0909090909090909
21306,3,0,0.363636363636364,0.875,0.363636363636364
21307,1,1,0.272727272727273,0.125,0.363636363636364
21308,4,1,0.454545454545455,1,0.0909090909090909
21309,1,1,0.545454545454545,0.875,0.909090909090909
21310,1,0,0.909090909090909,0.75,0.272727272727273
21311,2,0,0.0909090909090909,0.125,0.545454545454545
21312,3,1,0.727272727272727,0.625,0.818181818181818
21313,1,0,0.454545454545455,0.25,0.636363636363636
21314,1,0,1,1,0.909090909090909
21315,2,0,0.727272727272727,0.875,0.181818181818182
21316,1,0,0.727272727272727,0.625,0.454545454545455
21317,2,1,1,0.25,0.454545454545455
21318,3,0,1,0.75,0.545454545454545
21319,1,1,0.818181818181818,0.875,0.363636363636364
21320,4,0,0.818181818181818,0.75,0.181818181818182
21321,1,1,0.636363636363636,0.875,0.909090909090909
21322,2,1,0.636363636363636,0.5,0.545454545454545
21323,2,1,1,0.5,1
21324,2,0,0.818181818181818,0.75,0.818181818181818
21325,1,0,0.818181818181818,0.625,0.363636363636364
21326,3,1,0.0909090909090909,0.5,0.545454545454545
21327,1,0,0.909090909090909,0.625,0.0909090909090909
21328,3,0,0.545454545454545,0.5,0.636363636363636
21329,5,0,0.636363636363636,0.625,0.545454545454545
21330,3,0,1,0.875,1
21331,3,0,1,0.5,0.909090909090909
21332,1,1,0.545454545454545,0.75,0.909090909090909
21333,1,0,0.818181818181818,0.5,0.0909090909090909
21334,1,0,0.454545454545455,0.75,0.363636363636364
21335,6,1,0.454545454545455,0.875,0
21336,3,1,0.363636363636364,0.75,0.818181818181818
21337,2,1,1,0.75,0.818181818181818
21338,1,0,0.454545454545455,0.5,0.272727272727273
21339,2,0,0.272727272727273,0.75,1
21340,2,0,0.818181818181818,0.375,0.363636363636364
21341,1,0,0.727272727272727,0.5,0.272727272727273
21342,3,1,0.818181818181818,0.25,0.727272727272727
21343,2,1,0.818181818181818,0.5,0.545454545454545
21344,4,0,0.636363636363636,0.25,0.363636363636364
21345,1,1,0.727272727272727,1,0.181818181818182
21346,1,0,0.909090909090909,0.875,0.909090909090909
21347,1,0,0.636363636363636,0.875,0.0909090909090909
21348,3,1,0.636363636363636,0.75,0.727272727272727
21349,3,1,0.636363636363636,0.875,1
21350,2,0,0.545454545454545,0.875,0.636363636363636
21351,3,0,0.727272727272727,0.75,0.363636363636364
21352,1,0,0.636363636363636,0.375,0.181818181818182
21353,2,0,0.818181818181818,0.375,0.0909090909090909
21354,1,0,1,1,0.636363636363636
21355,3,1,0.909090909090909,1,0.727272727272727
21356,2,0,0,0.375,0.545454545454545
21357,4,0,0.545454545454545,0.5,0.727272727272727
21358,1,0,1,1,1
21359,2,0,0.818181818181818,0.5,0.636363636363636
21360,3,1,0.545454545454545,0.625,0.272727272727273
21361,1,1,0.818181818181818,1,0.818181818181818
21362,2,0,0.636363636363636,0.5,0.818181818181818
21363,4,0,1,0.875,1
21364,1,1,0.909090909090909,0.625,0.454545454545455
21365,1,0,1,0.5,0.363636363636364
21366,4,1,0.454545454545455,0.375,0.636363636363636
21367,1,0,0.818181818181818,0.5,0.545454545454545
21368,5,0,0.727272727272727,0.375,0.0909090909090909
21369,1,1,0.909090909090909,0.625,0.0909090909090909
21370,2,1,0.818181818181818,0.875,0.818181818181818
21371,1,0,1,1,1
21372,1,0,0.909090909090909,0.5,0.545454545454545
21373,2,1,0.545454545454545,0.5,0.454545454545455
21374,2,1,0.818181818181818,0.5,0.545454545454545
21375,1,0,0.909090909090909,1,0.545454545454545
21376,2,0,0.727272727272727,0.75,0.272727272727273
21377,1,0,0.727272727272727,0.625,0.727272727272727
21378,3,0,1,0.75,0.636363636363636
21379,1,0,0.545454545454545,0.25,0.454545454545455
21380,1,1,0.636363636363636,0.75,0.636363636363636
21381,3,1,0.545454545454545,0.75,0
21382,7,1,1,1,1
21383,2,0,0.818181818181818,1,0.818181818181818
21384,1,1,0.909090909090909,0.75,0.363636363636364
21385,4,1,0.727272727272727,0.75,0.818181818181818
21386,3,1,1,0.625,0.818181818181818
21387,1,0,0.727272727272727,0.875,0.636363636363636
21388,1,0,0.363636363636364,0.5,0.363636363636364
21389,1,0,0.454545454545455,0.625,0.636363636363636
21390,4,0,0.636363636363636,0.5,0.181818181818182
21391,5,1,0.909090909090909,0.875,0.909090909090909
21392,3,1,0.818181818181818,0.75,0.545454545454545
21393,3,0,0.727272727272727,0.375,0.545454545454545
21394,4,1,0.545454545454545,0.875,0.545454545454545
21395,4,1,0.363636363636364,0.5,0.545454545454545
21396,6,1,1,0.875,0.909090909090909
21397,3,1,1,0.625,0.272727272727273
21398,4,1,1,0.625,0.181818181818182
21399,2,1,1,0.75,0.636363636363636
21400,4,0,0.545454545454545,0.375,0.0909090909090909
21401,1,0,0.818181818181818,0.875,0.727272727272727
21402,3,1,0.727272727272727,0.625,0
21403,2,0,0.818181818181818,1,0.909090909090909
21404,3,1,0.818181818181818,0.875,0.636363636363636
21405,1,1,0.636363636363636,0.625,0.363636363636364
21406,3,0,0.818181818181818,1,0.727272727272727
21407,2,1,0.818181818181818,0.75,0.636363636363636
21408,4,0,0.272727272727273,1,0.818181818181818
21409,2,0,0.545454545454545,0.5,0.272727272727273
21410,1,1,0.818181818181818,0.375,0.636363636363636
21411,1,1,1,0.25,0
21412,3,0,0.636363636363636,0.75,0.363636363636364
21413,1,1,0.636363636363636,0.75,0.545454545454545
21414,3,0,0.0909090909090909,0.25,1
21415,4,0,1,0.875,0.909090909090909
21416,4,1,0.636363636363636,0.875,0.181818181818182
21417,1,1,0.181818181818182,0.5,0.909090909090909
21418,3,1,0.272727272727273,0.5,0.272727272727273
21419,3,0,0.454545454545455,1,0.454545454545455
21420,1,0,1,0.875,0.272727272727273
21421,1,0,0.818181818181818,0.25,0.545454545454545
21422,1,0,0.545454545454545,0.375,0.545454545454545
21423,3,0,0.181818181818182,0.5,1
21424,4,1,0.636363636363636,0.5,0.727272727272727
21425,2,0,0.545454545454545,0.75,0.0909090909090909
21426,3,0,0.272727272727273,1,0.818181818181818
21427,2,1,0.909090909090909,1,1
21428,2,0,0.818181818181818,0.625,1
21429,5,1,0.818181818181818,0.5,0.454545454545455
21430,1,0,0.636363636363636,0.5,0.727272727272727
21431,3,0,1,0.375,0.363636363636364
21432,2,0,0.818181818181818,0.625,0.818181818181818
21433,1,1,0.909090909090909,1,1
21434,4,0,0.909090909090909,1,0.909090909090909
21435,2,0,1,0.5,0.818181818181818
21436,2,1,0.727272727272727,0.5,0.363636363636364
21437,2,1,0.909090909090909,0.75,0.727272727272727
21438,3,0,0.545454545454545,1,0.454545454545455
21439,3,1,1,0.75,0.727272727272727
21440,5,1,0.636363636363636,0.75,0.727272727272727
21441,1,1,0.909090909090909,1,0.909090909090909
21442,1,1,0.909090909090909,0.625,0.454545454545455
21443,1,1,0.181818181818182,0.375,0.181818181818182
21444,1,1,0.909090909090909,1,0.0909090909090909
21445,4,1,0.909090909090909,0.75,0.0909090909090909
21446,1,1,0.818181818181818,1,0.636363636363636
21447,2,1,0.454545454545455,0.875,1
21448,4,0,0.909090909090909,0.625,0.636363636363636
21449,1,1,0.818181818181818,0.375,0.0909090909090909
21450,1,0,0.909090909090909,0.875,0.909090909090909
21451,2,1,0.818181818181818,0.625,0.363636363636364
21452,5,0,1,1,0.909090909090909
21453,4,0,0.636363636363636,0.5,0.363636363636364
21454,3,0,0.727272727272727,0.5,0.181818181818182
21455,3,1,0.727272727272727,0.625,0.454545454545455
21456,3,0,1,1,1
21457,2,1,1,0.25,0.545454545454545
21458,4,0,0.636363636363636,0.75,0.545454545454545
21459,1,1,1,0.75,0.636363636363636
21460,5,1,1,0.75,0.636363636363636
21461,2,1,0.818181818181818,0.625,0.545454545454545
21462,2,1,1,1,1
21463,3,1,0.545454545454545,0.875,0.0909090909090909
21464,3,0,0,0,0
21465,1,0,0.909090909090909,0.75,0.363636363636364
21466,3,1,0.272727272727273,0.5,0.727272727272727
21467,2,0,0.909090909090909,0.875,0.454545454545455
21468,4,0,1,0.875,0.272727272727273
21469,7,1,0.636363636363636,0.625,0.909090909090909
21470,4,0,0.0909090909090909,1,0.909090909090909
21471,6,0,0.909090909090909,0.375,0.272727272727273
21472,4,0,0.909090909090909,0.375,1
21473,4,0,0.909090909090909,0.75,0.0909090909090909
21474,4,0,0.363636363636364,0.75,0.818181818181818
21475,3,0,0.727272727272727,1,0.636363636363636
21476,3,0,0.545454545454545,0.875,0.181818181818182
21477,4,0,0.727272727272727,0.5,0.545454545454545
21478,4,0,1,1,0.727272727272727
21479,4,0,0.909090909090909,0.5,0.181818181818182
21480,2,0,0.272727272727273,0.5,0.545454545454545
21481,4,0,1,0.375,0.454545454545455
21482,4,0,0.363636363636364,0.75,0.727272727272727
21483,2,0,0.818181818181818,0.5,0.272727272727273
21484,4,1,1,1,0.545454545454545
21485,1,1,0.363636363636364,0.375,0.727272727272727
21486,4,1,1,0.625,0.454545454545455
21487,3,1,0.454545454545455,0.875,1
21488,5,0,0.545454545454545,0.625,0.545454545454545
21489,4,1,0.909090909090909,0.375,0.545454545454545
21490,5,1,0.545454545454545,0.875,0.363636363636364
21491,3,1,0.727272727272727,1,0.636363636363636
21492,5,1,0.454545454545455,0.5,0.909090909090909
21493,5,0,1,0.875,0.636363636363636
21494,5,0,0.818181818181818,0.5,0.818181818181818
21495,3,1,1,0.875,0.181818181818182
21496,2,0,0.818181818181818,1,1
21497,3,0,0.636363636363636,1,1
21498,3,1,0.636363636363636,0.75,0.545454545454545
21499,3,0,0.727272727272727,0.875,0.909090909090909
21500,1,0,0.363636363636364,0.875,0.272727272727273
21501,1,1,0.818181818181818,1,0.454545454545455
21502,7,0,0.636363636363636,1,0.909090909090909
21503,4,0,0.545454545454545,0.75,0.272727272727273
21504,1,1,0.181818181818182,0.25,0.272727272727273
21505,4,1,0.636363636363636,0.875,0.909090909090909
21506,1,0,0.909090909090909,0.75,0.545454545454545
21507,1,0,0.636363636363636,0.625,0.636363636363636
21508,5,0,0.636363636363636,0.625,0.363636363636364
21509,2,0,0.636363636363636,0.625,0.454545454545455
21510,4,1,1,0.75,0.545454545454545
21511,4,0,0.818181818181818,1,0.909090909090909
21512,2,0,0.909090909090909,0.75,0.454545454545455
21513,3,1,0.727272727272727,0.75,0.727272727272727
21514,2,0,1,1,0.909090909090909
21515,1,1,0.454545454545455,0.875,0.818181818181818
21516,1,0,0.454545454545455,0.625,0.545454545454545
21517,1,0,1,0.875,1
21518,3,1,0.818181818181818,1,0.545454545454545
21519,4,0,0.545454545454545,0.75,0.363636363636364
21520,1,0,0.727272727272727,0.375,0.545454545454545
21521,3,1,0.181818181818182,0.75,0.636363636363636
21522,3,0,0.636363636363636,0.625,0.545454545454545
21523,3,0,0.909090909090909,0.875,0.818181818181818
21524,4,1,0.545454545454545,0.625,0.545454545454545
21525,4,0,0.909090909090909,0.5,0.363636363636364
21526,1,0,0.272727272727273,0.375,0.727272727272727
21527,4,0,0.909090909090909,1,0.909090909090909
21528,3,0,1,1,1
21529,3,1,0.818181818181818,0.75,0.545454545454545
21530,3,1,1,1,1
21531,5,1,0.727272727272727,0.75,0.545454545454545
21532,1,0,1,1,1
21533,3,0,0.909090909090909,0.375,0.272727272727273
21534,5,1,0.454545454545455,0.75,0.818181818181818
21535,1,0,0.636363636363636,0.875,0.363636363636364
21536,3,0,0.909090909090909,0.5,0.363636363636364
21537,2,0,0.636363636363636,0.625,0.545454545454545
21538,3,1,0.727272727272727,0.375,0.454545454545455
21539,3,0,0.818181818181818,1,1
21540,1,1,0.909090909090909,0.875,0.727272727272727
21541,4,0,0.636363636363636,0,0.727272727272727
21542,1,1,0.909090909090909,0.625,0.272727272727273
21543,2,1,0.545454545454545,0.625,0.363636363636364
21544,1,1,0.909090909090909,1,0.818181818181818
21545,1,0,1,0.25,0.636363636363636
21546,2,0,0.818181818181818,0.375,0.545454545454545
21547,2,1,0.818181818181818,0.625,0.545454545454545
21548,3,0,0.636363636363636,0.125,0.272727272727273
21549,4,0,0.545454545454545,0.75,0.636363636363636
21550,1,0,0.363636363636364,0.625,0.818181818181818
21551,2,0,0.727272727272727,0.25,0.272727272727273
21552,1,0,0.818181818181818,0.75,0.636363636363636
21553,2,0,1,0.75,0
21554,1,0,0.181818181818182,0.25,0.727272727272727
21555,1,1,0.272727272727273,0.375,0.454545454545455
21556,2,1,0.909090909090909,0.625,0.636363636363636
21557,4,0,0.272727272727273,0.875,0.0909090909090909
21558,1,1,1,0.5,0.181818181818182
21559,1,0,0.818181818181818,0.625,0.454545454545455
21560,2,1,0.545454545454545,0.75,0.272727272727273
21561,1,0,0.636363636363636,0.25,0.0909090909090909
21562,1,0,0.636363636363636,0.5,0.454545454545455
21563,1,0,1,1,1
21564,3,1,0.727272727272727,0.875,0.272727272727273
21565,3,1,0.545454545454545,1,0.363636363636364
21566,3,1,0.909090909090909,0.375,0.727272727272727
21567,2,0,0.818181818181818,0.5,0.181818181818182
21568,1,0,1,1,0.909090909090909
21569,1,0,1,1,1
21570,2,1,0.909090909090909,1,1
21571,3,1,0.272727272727273,0.75,0.545454545454545
21572,3,1,0.545454545454545,0.5,0.272727272727273
21573,4,1,1,1,1
21574,3,1,0.727272727272727,0.125,0
21575,3,1,0.909090909090909,0.875,0.454545454545455
21576,3,1,1,0.875,0.545454545454545
21577,2,0,0.545454545454545,0.125,0
21578,1,0,0.454545454545455,0.75,0.545454545454545
21579,1,1,0.727272727272727,0.625,0.363636363636364
21580,1,0,0.909090909090909,1,0.727272727272727
21581,4,1,0.636363636363636,0.75,0.909090909090909
21582,3,0,0.545454545454545,0.625,0.363636363636364
21583,1,0,0.909090909090909,0.875,0.363636363636364
21584,7,1,0.454545454545455,0.875,0.636363636363636
21585,3,1,0.818181818181818,0.625,0.545454545454545
21586,2,0,1,0.75,0
21587,1,0,1,0.875,1
21588,3,0,0.909090909090909,0.75,0.545454545454545
21589,4,0,0.363636363636364,0.75,0.636363636363636
21590,1,0,0.727272727272727,0.5,0.636363636363636
21591,3,0,0.909090909090909,1,1
21592,1,1,0.545454545454545,1,0.545454545454545
21593,1,0,0.545454545454545,0.875,0.727272727272727
21594,1,1,1,0.75,1
21595,1,0,1,0.75,0.636363636363636
21596,6,0,0,0.875,1
21597,6,1,0.454545454545455,0.875,0.454545454545455
21598,2,1,0.909090909090909,1,0.545454545454545
21599,1,0,0.909090909090909,1,0.636363636363636
21600,1,0,0,0.375,1
21601,1,0,0.909090909090909,0.5,0.545454545454545
21602,3,1,0.727272727272727,0.625,0.909090909090909
21603,4,1,0.909090909090909,1,0.909090909090909
21604,3,0,0.727272727272727,0.75,0.909090909090909
21605,1,1,0.636363636363636,0.75,0.818181818181818
21606,1,1,1,0.625,0.0909090909090909
21607,1,0,0.909090909090909,0.875,0.363636363636364
21608,3,1,1,1,0.727272727272727
21609,1,1,0.636363636363636,1,0.454545454545455
21610,2,1,0.636363636363636,1,0.363636363636364
21611,5,0,0.454545454545455,0.25,0.727272727272727
21612,2,1,0.545454545454545,0.5,0.363636363636364
21613,2,0,0.727272727272727,0.375,0.636363636363636
21614,3,0,0.727272727272727,0.875,0.363636363636364
21615,6,1,1,0.5,0.0909090909090909
21616,2,0,0.636363636363636,0.625,0.181818181818182
21617,4,1,1,1,1
21618,5,1,0.727272727272727,0.625,0.636363636363636
21619,3,0,0.727272727272727,0.125,0.181818181818182
21620,4,0,0.545454545454545,0.375,0.909090909090909
21621,2,0,0.727272727272727,0.875,0.727272727272727
21622,1,1,0.636363636363636,0.875,0.545454545454545
21623,1,0,0.636363636363636,0.875,0.454545454545455
21624,2,1,0.636363636363636,0.875,0.545454545454545
21625,5,1,0.909090909090909,0.375,1
21626,3,1,0.909090909090909,0.875,0.636363636363636
21627,4,0,0.727272727272727,0.875,0.545454545454545
21628,3,0,0.727272727272727,0.75,0.818181818181818
21629,3,0,0.636363636363636,0.375,0.636363636363636
21630,2,0,0.636363636363636,0.625,0.545454545454545
21631,2,1,1,0.75,1
21632,2,1,1,1,0.363636363636364
21633,2,1,0.909090909090909,0.5,0.454545454545455
21634,3,1,1,1,0.0909090909090909
21635,5,1,0.636363636363636,0.875,0.181818181818182
21636,1,0,0.818181818181818,0.625,0.454545454545455
21637,3,1,0.636363636363636,1,1
21638,2,1,0.181818181818182,0.25,0.909090909090909
21639,2,0,0.818181818181818,0.5,0
21640,1,1,0.727272727272727,0.625,0.272727272727273
21641,1,1,0.727272727272727,0.75,0.909090909090909
21642,1,0,0.545454545454545,0.375,0.0909090909090909
21643,3,1,0.818181818181818,1,0.545454545454545
21644,3,0,1,0.5,0.272727272727273
21645,1,1,0.636363636363636,0.75,0.272727272727273
21646,3,1,0.363636363636364,0.5,0.545454545454545
21647,3,1,0.909090909090909,0.75,0.454545454545455
21648,1,1,0.818181818181818,0.625,0.636363636363636
21649,1,0,0.727272727272727,1,0.636363636363636
21650,3,0,0.818181818181818,1,0.363636363636364
21651,1,0,0.636363636363636,0.5,0.545454545454545
21652,5,1,0.909090909090909,0.5,0.0909090909090909
21653,1,1,1,1,0.272727272727273
21654,4,0,0.454545454545455,0.875,0.909090909090909
21655,2,0,1,0.875,1
21656,3,0,1,0.5,0.454545454545455
21657,2,0,0.636363636363636,0.5,0.636363636363636
21658,1,0,0.272727272727273,0.75,1
21659,5,1,1,1,0.909090909090909
21660,1,0,0.909090909090909,0.75,0.636363636363636
21661,1,0,0.909090909090909,0.625,0.363636363636364
21662,7,1,0.272727272727273,1,1
21663,1,0,0.636363636363636,0.625,0.363636363636364
21664,2,0,0.727272727272727,0.875,0.545454545454545
21665,2,0,1,0.875,0.818181818181818
21666,3,1,0.818181818181818,0.75,0.545454545454545
21667,2,0,0.727272727272727,1,0.909090909090909
21668,1,0,1,0.875,0.272727272727273
21669,1,0,0.909090909090909,1,1
21670,1,1,0.545454545454545,0.5,0.363636363636364
21671,1,1,1,1,0.909090909090909
21672,3,1,1,1,1
21673,4,1,0.636363636363636,0.625,0.636363636363636
21674,1,0,0.545454545454545,0.375,0.636363636363636
21675,2,1,0.454545454545455,1,1
21676,3,1,0.545454545454545,0.25,0.545454545454545
21677,1,1,0.818181818181818,0.625,0.181818181818182
21678,3,1,0.909090909090909,0.625,0.363636363636364
21679,3,1,0.272727272727273,0.875,0.727272727272727
21680,4,0,0.454545454545455,0.875,0.909090909090909
21681,2,0,0,0,0
21682,1,1,0.363636363636364,0.5,0.636363636363636
21683,3,1,1,0.375,0
21684,2,1,1,0.5,0.636363636363636
21685,1,0,0.545454545454545,0.625,0.0909090909090909
21686,4,1,0.636363636363636,0.25,0.454545454545455
21687,3,0,0.272727272727273,1,0.727272727272727
21688,1,0,1,0.875,0.454545454545455
21689,3,0,0.818181818181818,0.75,0.454545454545455
21690,1,0,0.818181818181818,0.5,0.818181818181818
21691,3,1,0.636363636363636,0.75,0.727272727272727
21692,1,0,0.909090909090909,0.375,0.545454545454545
21693,6,1,0.909090909090909,0.5,0.181818181818182
21694,3,1,0.272727272727273,0.125,1
21695,2,1,0.636363636363636,0.875,0
21696,1,0,1,1,1
21697,1,0,0.636363636363636,0.375,0.0909090909090909
21698,1,1,0.272727272727273,0.375,0.545454545454545
21699,5,1,0.454545454545455,0.375,0.545454545454545
